uber_cost,taxi_cost
18.37,16.3
180.05,179.6
101.16,103.47
170.89,174.95
168.09,171.99
30.04,32.16
75.73,75.66
81.9,79.8
162.72,162.3
61.28,58.67
70.87,70.99
79.82,77.21
62.67,59.39
155.36,152.34
76.33,71.98
163.81,163.87
187.57,182.64
81.19,83.78
31.34,30.87
75.95,78.89
153.75,148.48
112.34,113.31
163.9,159.09
164.51,161.9
165.54,165.08
7.37,8.32
116.4,111.78
47.38,48.81
27.44,28.5
39.0,42.4
180.21,177.72
145.42,146.38
36.4,33.48
30.76,28.33
150.95,153.72
46.45,45.25
20.83,19.37
197.13,196.8
128.75,127.71
95.09,95.01
202.19,201.21
121.92,116.76
102.73,104.84
145.73,149.64
11.63,8.87
109.4,107.52
76.37,77.83
107.64,104.57
129.5,126.03
44.0,47.94
55.97,52.36
64.68,66.65
142.62,145.78
71.75,73.32
93.2,96.3
173.43,175.22
45.52,46.53
85.1,85.67
12.46,12.59
155.38,152.96
139.11,138.63
176.22,179.88
107.47,106.41
33.44,31.95
120.59,118.04
82.58,79.18
54.25,54.29
110.92,110.52
24.49,23.77
181.86,179.94
64.43,66.39
161.1,163.17
132.33,132.38
178.15,177.5
185.3,182.92
127.0,127.14
136.52,139.19
88.0,86.85
195.15,194.56
49.25,49.45
187.94,187.78
101.08,102.64
75.22,76.68
172.86,173.32
25.8,30.92
165.73,165.53
129.15,129.7
150.38,152.31
198.39,199.68
58.79,59.52
94.35,97.53
79.49,77.48
50.43,50.31
196.72,196.96
39.0,40.61
107.17,109.6
45.06,48.53
154.43,154.86
153.57,155.61
184.02,185.05
195.42,193.94
189.94,191.18
98.54,97.01
190.16,190.24
162.3,159.32
156.95,159.35
29.52,29.59
11.61,13.44
176.22,176.39
140.23,141.75
100.11,100.68
82.38,81.45
197.94,197.54
144.77,143.53
92.08,91.19
102.66,106.36
30.49,25.78
118.41,122.2
126.62,126.49
145.25,148.4
97.74,95.28
17.5,18.99
52.44,50.68
134.2,133.43
173.62,176.03
45.06,46.5
161.71,160.04
148.8,150.31
197.24,196.96
66.02,62.24
23.0,23.76
100.78,98.89
130.02,132.02
67.21,64.04
147.44,149.34
149.47,148.88
77.72,80.42
47.45,45.15
116.93,111.21
10.35,11.82
42.31,44.23
123.31,123.56
191.3,188.54
81.72,79.44
111.2,110.72
105.53,103.26
116.49,116.27
40.67,41.08
144.19,145.31
99.45,103.01
39.69,37.87
182.79,179.65
97.38,99.2
114.21,113.86
170.5,170.95
161.57,161.8
120.37,119.04
33.63,31.15
33.52,31.65
53.9,56.12
98.05,100.3
26.31,24.51
18.14,21.65
138.75,136.11
21.46,18.37
79.35,77.16
20.9,16.03
71.09,69.32
85.83,81.53
169.02,170.25
55.83,51.02
69.73,67.32
181.02,181.63
121.74,120.52
139.1,136.95
90.54,88.52
35.62,33.07
50.19,47.05
16.72,18.05
11.27,13.45
172.94,167.87
155.82,157.35
24.56,26.75
17.9,17.21
53.7,52.02
167.52,168.01
86.57,85.18
153.63,158.78
96.76,93.26
181.59,182.5
134.23,132.24
75.91,73.13
66.11,68.09
60.11,59.08
97.33,96.21
18.84,16.1
142.01,139.99
25.0,24.0
193.81,192.83
164.65,165.21
105.91,106.19
29.77,34.55
33.31,33.52
43.73,44.22
120.17,119.36
38.15,41.95
134.73,133.86
123.3,123.84
178.55,182.6
182.76,183.03
14.51,14.68
56.14,60.09
114.07,113.98
108.67,108.56
54.51,54.26
83.6,84.12
192.34,192.92
187.29,183.38
97.17,98.18
161.09,161.37
174.26,171.9
66.2,68.62
150.23,149.51
141.53,138.75
98.38,102.38
195.22,195.44
177.87,180.85
146.72,149.36
195.21,196.61
191.06,192.36
169.02,167.79
196.24,200.01
40.65,37.72
28.41,24.77
144.14,149.87
135.9,134.81
84.7,87.44
94.01,89.66
129.38,125.36
34.79,30.61
34.32,33.82
153.35,157.84
85.98,82.62
86.35,89.69
151.3,148.32
156.15,156.2
173.14,176.22
15.39,17.83
148.45,146.81
27.06,30.59
37.71,39.06
66.39,69.14
173.08,172.62
89.98,90.67
194.44,193.52
155.65,158.18
188.46,189.67
119.2,119.0
111.16,109.99
34.87,34.13
12.49,13.89
25.63,28.04
133.78,135.8
191.79,188.16
30.64,31.0
195.18,196.65
102.09,100.58
104.46,106.71
146.11,144.11
175.03,174.88
79.34,74.81
109.43,107.72
43.28,44.93
183.49,181.3
42.05,41.32
125.49,125.92
93.73,96.76
166.21,167.76
138.56,137.65
60.1,59.07
23.22,24.23
138.55,138.1
164.62,168.16
153.33,153.06
178.73,177.19
182.03,181.21
85.07,89.35
121.3,118.77
82.97,80.0
82.72,84.99
11.39,11.68
163.11,162.11
127.69,126.98
123.84,121.32
77.56,72.33
55.3,58.71
131.13,134.59
98.31,99.41
21.17,23.29
144.63,146.0
47.73,47.96
75.5,76.07
140.52,143.66
31.51,36.87
14.41,14.19
33.36,35.74
158.69,161.36
76.01,76.79
158.06,156.91
48.71,52.39
113.82,116.85
51.74,51.21
92.48,90.99
184.16,187.72
83.97,84.17
163.48,160.19
61.82,58.08
132.86,135.14
77.95,78.85
37.14,42.17
61.2,60.78
132.85,133.39
158.7,159.78
82.09,84.32
161.15,157.35
14.84,14.82
15.4,19.62
140.53,138.92
143.33,141.73
153.66,155.04
32.61,31.63
21.47,20.83
78.79,75.61
141.89,140.14
145.59,144.38
192.34,191.18
195.36,192.96
175.55,179.72
150.88,151.68
34.12,29.29
178.56,175.02
111.2,109.87
139.91,138.21
103.76,99.64
95.52,93.97
50.44,54.46
156.41,155.37
65.74,67.11
67.73,67.62
122.16,121.81
103.06,105.45
119.64,122.79
108.71,110.26
178.7,177.79
118.85,119.94
32.07,37.21
80.38,81.21
63.9,59.98
42.6,38.99
154.8,151.81
51.87,52.14
106.95,109.72
12.16,14.58
23.08,22.63
83.23,86.01
160.95,163.73
128.5,128.9
187.39,186.53
35.76,33.3
97.11,97.71
107.01,108.91
60.44,59.78
143.53,141.08
46.17,50.83
94.12,94.42
32.87,33.64
86.51,89.54
180.09,182.93
195.58,196.32
49.82,47.67
161.95,161.17
197.6,201.51
67.51,66.9
98.4,100.31
185.6,183.22
193.86,196.51
167.39,167.24
181.59,179.47
21.4,18.59
44.95,41.33
136.9,134.9
196.46,194.01
144.07,140.86
130.44,134.4
197.81,195.71
152.11,151.51
83.04,80.86
38.3,39.83
197.46,199.4
91.84,96.65
197.86,201.81
192.63,193.91
159.6,159.91
63.19,64.84
100.18,104.34
59.07,62.19
111.36,111.27
43.63,44.33
146.33,149.9
175.04,174.21
138.47,140.13
15.55,14.3
52.14,51.8
130.46,132.62
172.76,171.47
124.75,121.99
65.7,69.96
99.66,96.58
147.23,145.08
200.65,201.97
7.54,7.74
149.12,152.68
100.14,100.28
173.07,171.3
175.78,175.08
182.18,183.03
177.55,174.72
63.61,63.77
91.35,89.42
147.21,148.11
55.4,57.56
53.63,51.39
107.87,107.64
104.13,102.97
171.41,173.09
144.03,148.92
199.55,199.98
48.64,46.21
40.58,41.86
31.43,33.73
166.93,163.45
139.54,135.47
59.04,64.16
87.03,84.31
10.41,5.92
187.68,185.61
130.37,133.12
62.61,58.3
47.36,44.1
167.83,167.27
15.13,15.4
35.16,31.42
161.18,160.87
140.33,139.99
72.91,72.95
194.04,199.52
36.64,39.29
122.87,117.89
33.83,34.26
176.21,173.97
22.77,20.44
183.59,179.74
181.01,180.94
197.09,197.67
66.57,63.02
182.87,179.41
59.06,59.23
13.9,15.47
60.52,60.27
168.44,167.83
101.56,103.79
57.81,54.35
104.52,104.69
164.79,164.88
109.78,106.11
198.64,202.1
90.85,95.6
37.5,42.64
92.6,96.24
19.38,24.13
111.24,108.2
43.58,43.41
170.05,173.38
24.1,21.22
80.07,80.37
61.23,62.31
77.57,73.59
116.67,116.17
68.65,71.29
189.29,193.41
10.63,11.59
62.23,62.63
45.84,47.37
187.71,187.99
54.74,53.82
96.37,95.9
133.12,131.18
99.99,98.0
104.71,105.01
143.18,142.02
190.82,191.77
19.67,16.89
181.62,181.45
107.7,108.95
22.32,25.98
180.88,177.73
76.25,74.66
188.21,188.54
200.09,200.88
153.66,151.02
128.35,128.33
31.18,31.55
193.29,195.49
25.53,26.49
196.58,197.28
17.49,17.64
142.07,143.75
76.89,77.93
133.4,135.19
163.26,161.13
77.36,79.86
174.53,178.7
41.56,40.91
168.51,166.84
190.56,189.47
94.47,94.34
175.99,175.0
21.89,23.75
81.91,84.34
141.34,139.33
42.47,38.87
139.36,137.7
145.48,142.59
164.23,167.13
183.89,186.47
89.86,91.24
53.03,50.67
90.95,88.01
131.66,132.02
106.78,110.12
99.62,100.33
168.86,167.38
151.46,154.62
23.84,20.5
36.57,35.4
138.73,134.57
24.04,26.72
80.21,77.98
99.05,99.47
149.49,152.81
