uber_cost,taxi_cost
168.26,169.3
53.43,54.25
100.44,99.54
52.57,54.43
114.01,113.95
164.99,168.18
87.26,89.68
149.75,153.12
76.45,74.94
93.48,93.5
147.45,144.99
127.29,127.61
170.5,172.29
156.63,156.54
130.98,134.69
55.65,51.12
140.3,142.29
29.72,28.27
87.01,92.95
138.54,137.44
38.77,40.23
92.89,88.66
83.35,85.85
149.08,145.32
101.4,102.04
51.67,53.61
164.1,165.01
121.36,125.2
95.41,93.42
14.59,10.53
90.44,91.74
170.43,172.09
108.69,113.45
123.39,128.13
8.41,6.34
170.02,171.0
173.47,169.79
136.09,135.5
196.77,199.38
148.44,151.08
83.28,86.07
166.2,164.63
16.28,18.9
107.9,108.1
7.51,6.05
14.42,13.06
114.73,118.29
100.82,99.99
120.99,119.1
74.96,73.35
174.8,170.79
95.67,92.3
54.19,53.99
181.75,177.64
107.07,104.93
8.34,9.76
163.45,167.39
36.53,36.09
122.46,123.1
55.14,54.8
6.94,7.51
185.92,187.86
157.05,157.72
27.0,24.8
106.61,106.27
91.31,94.52
104.17,106.46
61.99,65.1
21.41,23.51
82.66,85.64
102.04,105.13
95.96,95.83
80.86,80.65
171.18,175.94
23.79,20.64
78.77,77.97
32.22,32.04
75.45,79.37
98.5,97.06
138.05,136.72
26.14,27.28
51.67,50.79
115.32,115.92
87.15,88.61
121.06,117.33
31.29,29.14
129.36,130.19
43.87,45.53
40.28,39.02
189.09,188.01
188.35,187.9
80.79,78.17
194.69,195.02
143.13,142.91
133.86,131.31
125.39,129.08
129.57,134.97
182.08,183.52
194.04,192.87
125.49,124.59
28.82,25.02
128.65,130.03
139.83,143.44
84.45,84.65
57.85,58.73
81.85,80.03
132.6,128.42
145.42,148.68
52.94,52.71
63.34,58.8
63.77,59.93
195.73,198.12
169.8,169.92
86.11,87.45
166.21,167.36
124.53,127.35
68.36,69.76
52.17,52.94
15.0,16.35
168.32,171.36
93.56,92.13
82.29,84.38
151.76,149.53
161.9,164.72
22.22,25.06
187.09,187.64
163.36,166.51
169.62,170.27
63.36,63.79
24.32,28.7
141.68,144.61
180.07,184.76
150.31,148.4
93.55,89.11
123.31,119.41
149.7,149.99
157.46,162.6
197.36,199.84
155.14,152.3
53.42,49.01
35.1,34.13
92.35,92.44
37.99,42.7
24.68,21.32
33.43,32.17
106.82,102.07
56.8,53.84
143.69,142.85
54.77,52.35
140.5,140.74
134.26,131.5
79.3,76.57
124.38,120.16
55.18,58.22
29.99,28.23
17.17,16.47
63.93,64.77
188.92,191.26
130.0,128.2
156.67,159.58
97.93,98.08
57.88,58.98
183.06,179.11
68.19,72.12
33.86,31.3
129.56,127.73
93.48,94.68
111.65,108.33
185.52,184.51
57.74,59.33
127.58,126.49
195.85,196.9
77.55,75.17
198.98,198.51
173.09,174.87
69.46,69.23
196.56,196.54
68.81,67.24
68.6,68.37
79.16,81.34
120.25,119.76
189.58,187.12
160.96,160.79
200.28,200.72
103.2,103.21
82.61,80.52
106.7,110.32
47.25,48.02
95.08,91.13
32.13,33.67
101.32,101.28
101.16,99.68
178.28,180.73
133.43,133.2
68.73,67.58
141.98,141.58
8.56,6.02
191.15,193.22
110.37,110.79
127.61,129.63
166.62,168.53
100.99,98.94
34.71,37.4
37.49,42.45
163.66,166.2
173.08,175.34
39.82,40.6
94.49,94.94
180.69,181.38
94.6,96.32
10.1,12.02
65.87,64.29
19.49,22.2
157.21,159.83
83.62,82.31
118.99,119.25
141.84,143.17
114.24,119.81
191.78,191.27
190.17,191.23
141.2,144.83
115.43,116.45
163.39,159.18
34.39,34.46
144.73,141.0
188.07,192.64
99.91,98.94
65.92,64.07
54.37,51.72
167.47,166.65
125.66,126.57
179.45,183.97
139.45,142.18
91.5,95.16
133.71,130.43
50.69,52.84
92.48,89.31
140.58,141.34
108.69,107.12
99.07,103.66
176.66,172.45
144.59,142.74
69.65,72.95
65.45,67.75
143.34,141.43
116.77,116.2
58.92,56.05
184.05,183.06
22.29,26.13
58.93,56.57
42.68,44.12
136.09,136.23
147.55,143.37
34.82,35.38
121.07,121.05
27.78,24.04
100.72,99.64
51.47,52.22
34.77,38.18
15.3,13.65
65.02,68.15
147.35,146.47
103.92,102.0
162.42,161.44
38.3,42.88
139.41,139.46
60.49,59.8
167.2,169.81
140.25,141.89
41.24,41.27
181.54,178.13
107.34,107.02
174.2,171.67
39.1,36.2
178.18,177.87
185.04,184.65
109.33,108.58
21.69,17.81
19.12,18.52
91.63,87.62
11.22,8.08
42.75,42.29
164.69,164.91
27.62,31.01
20.96,23.74
52.65,51.62
125.73,130.29
160.4,155.08
78.36,83.91
150.21,151.52
151.64,151.63
141.29,142.39
47.18,43.88
84.39,85.41
201.31,199.33
12.64,12.56
161.51,163.68
154.3,155.18
162.66,162.66
78.2,76.13
136.1,132.54
101.39,100.1
154.68,150.15
182.72,179.19
153.34,151.97
113.32,112.16
21.08,18.65
72.04,75.88
191.04,190.0
40.31,43.49
145.56,141.51
89.48,90.76
76.09,71.99
191.3,196.07
136.17,133.64
108.36,106.5
33.82,34.08
94.02,92.05
10.04,7.28
126.63,125.85
189.28,188.77
136.87,134.31
57.46,56.97
32.34,29.8
144.51,146.66
100.28,96.64
49.4,49.91
200.19,196.61
117.91,119.96
10.36,15.75
163.44,163.9
147.16,147.81
173.64,175.08
74.23,70.08
10.6,15.67
195.96,196.35
143.41,141.83
32.62,33.92
51.74,48.69
100.01,101.92
193.32,192.7
189.14,185.52
77.37,78.6
155.26,153.62
6.54,7.38
137.88,134.75
129.75,132.73
34.33,33.64
35.69,34.39
118.59,117.72
87.63,87.52
102.19,102.66
69.05,66.6
144.6,149.52
18.2,18.54
111.04,113.0
26.95,24.92
98.38,95.25
81.22,80.2
121.0,122.14
134.7,133.96
8.42,7.22
151.1,152.81
151.41,155.93
183.32,181.59
86.9,89.11
68.43,72.33
141.85,137.19
12.56,14.8
65.91,66.28
92.75,88.37
91.25,93.68
112.62,113.97
33.17,34.39
180.26,178.2
142.74,140.49
11.77,15.51
154.12,149.92
170.62,168.02
160.39,163.34
36.81,38.98
74.69,76.01
59.97,58.84
39.66,40.56
109.07,108.34
115.39,119.38
160.53,161.49
130.25,129.03
132.27,131.44
76.32,79.7
121.66,120.01
194.66,195.09
135.55,136.57
186.3,186.81
89.14,93.34
124.15,127.49
20.86,20.37
124.55,124.22
16.4,12.3
181.1,181.27
185.63,188.75
88.16,86.27
139.55,139.57
143.94,143.61
163.98,162.49
15.67,17.7
10.19,11.81
58.73,61.89
187.97,186.67
184.85,185.16
37.55,37.97
58.02,61.74
118.12,118.76
99.97,101.54
138.98,140.94
17.89,19.63
192.03,193.42
98.51,94.3
161.72,163.73
142.07,141.98
34.51,32.12
188.81,188.9
82.78,83.35
132.22,134.39
181.28,184.94
17.71,13.19
16.02,11.68
48.48,45.74
93.62,94.53
76.57,78.9
73.5,76.32
190.58,191.22
191.98,190.33
152.93,152.9
55.47,57.16
123.53,119.8
39.48,38.99
63.66,63.78
181.05,183.73
133.73,130.15
26.65,23.28
139.62,139.46
114.43,114.43
127.03,124.29
14.39,19.86
105.53,102.31
164.36,162.28
188.46,190.75
13.25,13.57
168.65,171.9
159.14,155.11
22.5,18.34
105.98,103.89
95.99,96.35
37.23,38.36
125.69,128.77
175.81,180.09
51.61,53.76
69.48,64.46
151.79,150.51
188.19,184.56
21.75,20.18
197.11,197.52
18.34,19.56
107.16,112.78
78.1,78.4
67.69,67.22
165.79,169.86
126.87,126.14
160.0,159.56
83.95,83.99
63.64,62.21
108.15,109.07
72.5,71.24
146.25,149.23
15.51,17.98
150.22,147.57
29.75,30.0
172.92,169.3
192.82,189.91
147.62,145.24
90.16,89.63
121.55,120.78
128.99,126.15
124.4,124.06
5.71,8.44
113.57,117.74
70.17,72.58
141.94,139.56
181.47,179.39
154.03,154.52
193.24,193.52
121.85,119.51
13.25,16.58
50.28,50.72
32.72,32.74
170.23,171.43
111.71,110.59
143.58,145.01
55.15,57.36
42.78,43.75
50.73,52.84
121.61,119.89
163.35,161.25
155.23,154.47
73.31,74.48
121.88,122.63
50.41,47.6
140.37,138.47
141.58,138.4
108.49,104.11
149.5,150.16
7.46,6.81
25.62,28.87
90.96,91.65
89.98,86.37
141.19,140.11
98.55,98.72
176.0,172.9
161.06,160.59
108.04,111.86
133.97,133.35
70.47,69.99
15.41,16.87
134.55,131.92
140.29,140.68
191.38,191.02
187.96,188.63
131.2,126.98
114.91,117.6
46.04,46.31
81.36,77.84
99.81,99.01
35.82,30.23
132.99,130.14
123.71,122.6
45.61,44.19
137.77,139.24
35.04,36.4
36.04,34.81
79.46,77.07
189.37,186.24
70.96,68.7
84.05,79.24
50.48,49.38
198.88,196.95
169.92,170.43
182.13,184.03
139.98,140.05
164.56,163.29
66.13,65.49
31.02,33.24
144.03,141.17
39.73,42.77
156.14,156.02
88.24,86.82
25.32,27.8
147.53,144.71
49.92,48.17
69.53,70.99
194.77,191.67
122.96,121.75
54.41,54.63
18.71,15.44
74.14,73.58
180.5,182.76
90.88,94.24
76.97,79.65
91.13,89.68
111.93,109.94
104.66,108.61
80.57,81.74
7.51,12.59
79.84,77.72
146.37,147.2
198.78,197.74
187.6,188.06
51.22,49.87
129.59,126.49
37.15,39.47
68.48,66.76
37.92,36.48
95.66,94.87
25.91,30.35
137.02,140.45
27.45,30.76
154.17,158.48
121.79,126.95
40.54,36.18
178.09,178.11
61.98,63.18
104.86,103.7
6.94,6.08
10.33,10.8
61.59,60.49
111.05,109.47
98.48,99.16
198.28,194.93
160.81,160.48
34.71,38.46
135.04,133.25
68.67,67.24
24.4,26.47
36.17,35.08
48.95,46.67
11.8,12.86
158.5,157.55
49.76,54.51
130.59,126.05
67.9,69.74
54.54,58.63
197.39,193.03
100.98,100.12
94.1,97.9
73.49,69.32
182.7,186.73
186.32,191.81
44.76,41.8
105.28,106.34
13.74,13.76
121.82,119.39
40.15,42.3
168.23,165.64
21.36,17.38
71.22,69.45
181.31,182.27
194.42,196.11
53.24,56.88
14.6,16.09
149.31,148.55
72.92,73.44
177.35,182.49
10.02,8.35
79.83,80.71
129.19,131.23
118.09,121.63
167.93,168.53
163.0,162.85
110.97,108.57
66.77,65.7
183.44,184.6
91.81,91.63
128.97,126.07
19.93,18.43
168.92,166.25
148.25,150.49
176.81,174.14
27.87,24.43
146.43,147.49
148.72,151.6
60.62,63.73
190.76,189.43
16.2,13.61
134.08,134.03
185.95,181.9
147.84,144.62
79.72,79.81
20.3,18.58
173.66,173.68
89.33,88.21
138.92,140.0
129.17,128.36
83.82,81.5
115.33,111.09
106.52,104.32
121.08,118.72
106.96,106.07
64.67,60.67
188.73,186.82
153.57,149.31
77.87,74.02
109.52,108.51
16.89,20.01
38.24,34.35
176.07,177.85
50.03,53.44
129.38,126.57
101.8,105.65
170.09,170.05
134.57,132.49
14.97,18.23
167.4,167.28
67.41,68.46
26.31,21.98
52.44,52.63
51.89,49.7
69.35,66.07
195.59,193.82
170.53,172.2
169.51,165.4
16.13,20.73
103.15,103.9
176.12,172.98
96.32,98.63
43.23,43.47
70.68,70.96
19.12,18.4
153.77,149.88
146.09,146.13
64.34,66.06
39.12,40.26
65.2,64.48
56.14,56.97
65.58,61.1
162.13,163.68
142.08,143.13
6.73,9.96
75.77,78.83
122.48,118.21
126.62,124.5
108.21,106.81
8.36,11.79
61.74,62.14
14.86,17.71
144.92,145.57
48.4,48.36
48.22,48.5
193.62,197.05
118.05,118.63
120.56,117.52
130.38,129.59
56.52,57.43
195.57,197.89
137.44,142.43
81.34,82.86
184.11,184.7
91.28,86.45
162.12,161.87
196.04,196.69
77.82,73.18
92.12,97.74
10.63,8.04
141.42,141.69
158.25,155.07
148.55,150.11
130.46,133.86
71.78,69.67
151.38,152.34
63.41,65.4
176.46,177.56
17.26,18.8
152.19,154.79
55.87,54.57
141.08,140.71
117.1,119.02
118.32,116.12
68.87,69.3
190.75,191.03
28.99,32.71
63.02,63.87
22.99,22.66
74.99,70.68
96.86,100.81
34.69,33.17
71.81,76.76
176.38,173.67
155.05,160.05
179.96,183.43
15.17,12.24
40.02,37.5
115.65,110.6
116.26,115.21
118.19,120.54
49.95,47.34
21.41,20.57
173.36,173.7
145.69,142.12
43.57,42.1
14.38,12.86
149.77,147.99
71.65,70.98
190.93,193.13
119.44,119.64
22.58,26.24
137.46,133.64
14.75,15.8
129.51,125.42
87.16,87.99
71.89,66.02
36.78,36.74
181.84,184.98
181.67,179.7
52.45,52.26
112.81,109.56
175.77,180.29
58.49,61.53
48.64,50.49
159.37,159.35
99.52,99.04
93.65,94.06
21.96,23.24
35.33,31.63
147.6,144.75
46.51,45.56
196.96,198.81
57.41,59.02
131.19,129.04
173.41,172.61
115.25,114.72
89.63,86.64
116.52,118.11
135.69,137.24
79.07,76.46
125.16,125.97
36.24,36.29
148.46,148.83
83.33,81.56
123.34,123.45
