uber_cost,taxi_cost
142.39,144.45
154.06,151.69
145.12,143.28
126.96,128.33
36.09,38.75
157.79,159.28
27.15,26.99
179.62,182.79
177.8,176.56
137.94,134.15
19.78,23.83
126.21,128.57
167.79,169.6
119.27,117.7
185.79,185.17
25.96,23.97
181.67,181.58
171.73,172.73
92.58,93.26
11.63,9.6
157.05,155.54
129.32,130.13
188.42,188.99
104.0,107.89
15.51,13.84
59.83,59.53
102.96,104.41
26.8,23.76
35.2,40.89
93.44,94.7
111.16,106.71
28.45,32.54
125.86,122.97
128.45,126.14
135.74,136.76
87.4,90.05
18.65,15.5
158.51,157.9
156.74,158.55
86.17,87.33
165.27,162.42
43.98,45.12
39.53,41.97
194.03,197.9
197.13,200.96
54.68,53.78
124.45,120.07
153.6,154.61
62.44,58.57
134.75,135.37
143.62,146.51
34.38,34.82
96.28,94.5
13.97,12.02
175.4,173.4
128.7,127.84
181.14,181.51
72.4,71.37
150.83,149.55
137.57,136.34
170.75,172.13
190.38,190.77
50.76,52.2
16.73,12.4
133.25,135.55
148.25,146.12
47.94,44.22
147.98,151.64
70.0,68.63
106.92,103.63
41.32,45.89
95.05,96.03
53.63,52.1
65.23,66.19
16.93,18.07
133.64,136.79
179.22,179.12
123.08,124.02
101.15,102.36
92.92,92.95
187.44,185.79
81.66,80.62
190.5,190.87
103.24,103.1
166.03,171.51
37.73,36.53
52.86,51.86
84.66,87.85
160.16,159.0
130.69,126.47
150.92,148.87
67.64,67.56
85.34,84.9
140.49,140.15
189.61,190.18
85.89,82.47
101.53,100.58
97.9,96.44
69.07,71.93
34.53,35.68
97.34,100.76
195.76,193.71
98.98,99.43
125.63,126.74
58.36,60.91
184.74,185.16
24.8,23.15
136.63,138.5
174.21,176.13
52.64,51.57
153.37,153.86
16.7,16.37
154.49,149.74
120.06,119.47
141.2,140.33
31.18,36.75
124.11,122.82
194.72,195.72
151.3,151.45
120.77,120.86
54.56,49.66
64.15,65.85
190.45,187.39
77.97,77.6
23.55,22.77
94.36,91.68
149.27,150.76
191.58,191.29
119.6,119.82
41.7,43.45
43.44,40.91
9.08,8.53
29.91,31.76
142.73,141.66
41.91,45.63
40.02,40.08
137.14,137.62
46.19,48.19
171.17,169.59
128.5,127.95
68.04,66.77
170.02,167.58
144.32,144.82
102.94,99.76
165.74,166.6
67.68,66.82
15.98,15.75
21.31,20.7
200.86,197.8
26.84,23.46
57.53,57.62
29.14,26.49
142.26,141.98
91.28,91.23
74.72,74.95
166.81,164.26
98.51,99.42
72.9,69.54
184.85,186.12
172.54,169.2
58.23,62.87
161.51,165.62
82.96,81.39
59.41,62.51
91.43,94.39
180.35,178.54
65.04,68.42
88.02,84.97
21.03,17.95
157.03,159.93
46.17,47.73
131.17,131.48
72.49,74.48
169.62,172.35
118.67,120.77
25.64,24.46
150.18,150.96
9.07,6.47
22.08,22.25
184.4,184.89
105.86,102.27
55.39,51.27
128.47,124.1
128.79,125.74
18.71,18.22
194.85,197.27
175.07,175.21
16.39,12.34
61.69,64.1
93.44,97.94
131.35,133.03
9.19,9.44
38.38,41.22
31.81,33.9
99.96,94.78
37.83,33.97
101.98,104.11
126.36,125.58
156.79,158.18
165.82,162.27
78.01,78.29
65.2,65.89
83.77,88.85
190.15,187.47
198.53,197.1
46.05,46.9
74.7,72.79
64.04,67.07
96.18,98.26
134.67,131.64
69.08,73.54
167.83,165.95
35.17,33.63
85.25,86.06
13.04,16.34
34.04,37.02
56.4,55.47
148.8,152.05
145.84,145.16
148.87,149.33
138.61,135.08
47.59,49.28
63.86,59.11
34.43,34.96
191.84,195.68
177.72,176.29
116.45,114.5
15.83,15.85
189.47,188.05
141.71,136.4
72.06,72.61
90.09,94.53
55.73,53.38
24.0,21.56
43.71,39.25
146.22,143.34
93.61,89.57
84.75,87.24
195.98,193.97
173.99,173.37
123.01,123.55
55.38,55.99
144.92,148.98
187.65,185.79
118.59,115.72
177.23,181.06
141.86,141.45
170.49,165.24
154.13,149.6
178.51,178.51
9.23,9.88
196.19,195.36
162.29,161.97
93.77,92.79
85.44,84.77
69.74,69.22
111.0,106.71
183.8,181.57
31.24,31.8
95.53,95.68
174.13,175.9
83.61,83.77
60.46,60.81
185.98,186.48
20.04,21.25
172.49,167.68
171.51,172.5
60.62,59.49
179.84,176.27
176.84,175.49
197.52,192.65
188.03,185.25
39.02,38.45
151.36,150.94
153.38,156.08
61.53,60.46
61.05,59.37
146.07,148.4
106.25,104.29
105.45,110.08
11.75,14.98
85.43,80.3
109.49,112.31
135.72,138.96
34.87,34.9
144.46,144.08
133.79,130.6
150.25,153.64
29.62,29.9
16.54,17.88
133.41,135.78
33.29,35.96
168.98,163.3
99.36,101.66
67.02,66.83
197.19,196.28
181.77,180.57
124.64,125.95
17.2,18.69
75.84,74.09
17.22,17.32
199.58,199.01
177.99,182.64
171.87,172.05
82.58,81.57
45.66,47.92
46.72,49.19
127.39,122.6
49.01,48.67
50.83,55.64
134.55,137.49
97.29,96.46
84.45,81.34
14.73,12.85
133.94,132.62
9.5,12.85
189.93,188.58
92.75,93.57
166.94,167.93
173.23,175.96
77.31,78.91
90.16,93.63
56.15,53.26
103.52,102.75
93.84,92.81
13.9,17.21
182.23,178.58
38.03,40.65
16.78,16.58
180.86,178.78
25.92,27.31
85.11,82.62
127.19,125.36
47.38,51.86
44.81,45.93
192.0,192.34
115.08,118.82
74.02,77.13
28.02,28.06
17.4,18.04
196.24,194.89
172.68,171.56
40.89,39.19
17.38,21.24
117.08,116.42
82.12,81.02
161.72,162.51
110.3,111.76
35.71,35.1
168.32,169.06
32.66,34.79
71.37,74.09
10.64,7.64
114.0,114.81
179.14,178.01
91.6,95.02
150.33,154.06
91.81,90.42
66.28,69.3
60.38,60.86
16.22,15.45
67.0,65.62
194.76,196.78
127.02,126.8
150.62,146.56
192.9,195.52
149.51,149.56
132.68,129.44
154.5,156.52
197.83,195.33
59.77,57.6
66.82,64.25
146.12,142.46
97.24,93.03
165.39,165.43
92.1,87.43
153.74,152.86
188.0,185.51
183.88,183.8
135.48,139.73
126.79,125.85
81.86,81.6
11.93,12.61
201.52,198.77
172.06,171.76
14.45,10.81
84.73,83.29
169.74,168.05
158.11,158.43
71.21,74.23
126.89,123.52
121.57,120.85
58.63,58.85
138.88,137.09
40.17,44.1
77.64,80.35
196.1,196.97
108.91,104.97
163.87,166.81
156.11,158.05
186.72,188.76
110.22,114.31
150.16,148.58
76.92,75.8
153.55,155.93
124.92,124.58
80.16,79.27
28.6,28.7
54.15,54.18
161.78,163.58
100.51,98.55
117.25,113.64
194.69,194.39
50.42,51.55
181.06,181.89
200.26,197.88
158.65,157.33
163.69,163.47
191.45,194.12
92.78,96.64
142.97,140.68
103.45,107.91
152.75,151.55
146.06,148.23
62.32,61.12
117.48,119.3
168.44,169.81
183.06,182.21
45.42,43.41
33.82,34.41
180.68,179.28
84.01,85.29
198.05,200.57
38.38,39.6
16.85,13.86
141.36,142.26
81.1,80.81
68.97,70.82
113.0,114.64
145.59,145.44
159.25,159.34
188.09,185.41
109.52,108.66
105.8,107.4
141.67,141.48
78.82,81.74
22.16,26.62
185.39,182.77
152.67,154.04
165.63,164.39
136.62,136.49
9.83,11.74
46.85,45.91
95.88,93.25
16.26,19.36
15.41,15.09
139.74,143.64
79.77,80.01
156.3,157.12
93.21,89.7
196.64,197.89
75.74,71.47
164.41,165.64
95.92,98.41
127.59,127.44
68.53,65.38
153.85,155.86
137.41,140.43
137.21,138.57
84.21,80.28
51.7,49.56
38.57,35.06
12.79,13.1
62.93,60.48
105.44,106.09
117.0,120.98
107.87,107.21
156.61,159.47
24.01,20.37
159.93,159.46
131.33,136.39
95.3,95.26
165.58,168.19
161.46,162.73
56.44,57.51
62.24,63.47
37.56,37.07
23.07,21.55
61.57,59.17
165.31,161.41
200.05,199.77
117.26,114.09
101.93,100.58
185.56,186.27
59.17,54.63
8.44,6.66
170.75,171.45
97.07,100.53
124.71,122.07
47.67,46.01
57.97,59.96
125.55,126.56
19.15,21.53
117.46,115.83
116.68,114.92
112.54,113.67
41.63,40.0
54.18,58.19
184.0,183.32
182.1,179.54
156.2,156.93
13.85,9.71
65.95,62.33
37.94,38.69
113.74,114.61
185.68,183.15
198.38,198.02
100.15,99.14
165.92,163.49
184.56,179.09
9.69,8.17
21.13,20.88
67.84,69.27
20.29,20.01
12.56,17.34
186.38,187.46
140.57,135.32
49.53,47.42
79.22,79.91
118.38,118.97
41.69,38.68
75.5,75.26
121.9,123.61
84.64,82.06
139.31,138.93
136.58,136.51
48.0,48.21
174.02,170.53
186.27,183.5
79.86,78.33
51.58,52.24
131.25,131.03
133.57,131.84
80.32,75.08
94.84,95.77
77.46,80.14
35.49,32.35
126.2,129.87
135.67,130.39
92.74,93.28
193.95,192.8
146.14,143.7
154.62,156.93
25.2,26.31
22.27,22.5
120.23,120.49
72.63,75.44
88.1,83.68
70.5,67.9
170.9,170.62
77.12,76.7
178.56,176.76
137.32,139.75
134.28,129.09
150.69,152.19
115.41,111.17
28.86,28.76
41.33,44.04
72.31,74.98
184.63,188.87
149.76,150.44
196.76,197.49
198.23,196.81
183.79,182.21
50.8,50.42
87.34,90.55
36.66,37.59
197.99,193.74
178.61,173.77
176.67,179.1
192.74,194.21
62.82,62.48
140.98,140.14
91.85,88.3
143.31,145.31
102.46,102.46
20.47,18.95
65.18,65.27
161.81,162.16
26.02,29.47
109.28,109.24
88.46,89.45
189.07,186.43
98.5,97.07
16.48,14.04
59.31,59.68
19.44,21.66
111.96,109.78
154.46,153.42
72.27,74.88
91.0,90.49
173.0,172.94
9.65,7.58
38.19,36.29
189.84,191.77
175.65,174.53
78.02,79.62
24.19,22.02
48.77,46.17
59.9,60.58
191.68,190.0
30.61,29.19
145.45,142.53
9.83,10.69
100.94,96.69
17.45,15.57
91.85,89.74
171.77,170.79
193.37,194.86
140.39,140.04
28.17,30.59
145.06,146.43
100.08,100.62
104.57,100.09
170.68,170.45
52.9,55.41
18.66,14.03
75.28,77.02
141.02,140.31
150.5,149.97
92.69,92.57
22.55,24.87
177.04,175.28
144.74,143.61
132.88,129.62
173.88,175.26
157.17,154.32
110.27,111.8
198.05,202.9
167.78,169.61
159.17,163.22
28.57,27.08
154.1,151.8
91.28,90.6
44.42,43.4
48.55,46.48
160.56,158.51
14.74,18.02
107.31,109.48
99.45,99.88
189.97,188.25
25.45,29.32
182.53,180.93
26.08,31.3
152.03,151.94
27.54,26.88
151.08,152.8
130.06,129.3
117.61,115.92
24.41,27.19
94.46,92.68
17.93,17.05
94.66,90.1
115.23,115.44
116.73,118.45
55.31,54.74
37.28,36.51
176.61,175.86
193.62,189.49
160.14,157.73
188.71,190.79
66.4,64.36
102.69,98.37
37.51,39.92
121.55,124.37
96.14,93.07
66.31,68.73
119.74,117.81
76.39,78.62
168.13,169.22
147.03,150.94
121.76,122.66
70.78,69.1
100.52,97.0
149.45,149.56
79.34,79.36
123.09,124.34
93.06,91.67
140.19,137.05
9.4,13.51
106.38,107.3
172.55,169.7
143.21,144.94
109.17,106.92
199.12,195.09
91.4,89.66
137.42,137.43
68.2,64.4
89.63,87.52
81.64,81.38
55.93,56.86
92.08,95.53
17.18,15.59
37.4,41.15
108.87,111.56
27.23,25.55
23.22,23.91
164.28,168.38
13.95,8.93
70.95,70.25
105.45,107.61
149.26,151.58
153.08,149.42
89.2,87.75
92.25,87.98
100.66,98.28
100.4,97.52
11.56,13.06
189.87,190.27
163.44,168.33
73.28,74.61
120.35,121.93
138.74,140.66
182.24,182.7
48.91,51.58
100.63,101.66
133.5,135.6
96.33,96.28
97.95,94.05
165.33,167.87
111.39,112.17
119.26,119.83
118.2,119.22
165.34,162.3
94.09,97.6
119.38,117.71
39.96,41.66
30.27,28.9
73.35,75.7
151.18,150.25
67.51,69.79
114.6,110.79
114.96,115.36
196.27,197.61
95.78,95.52
11.15,12.79
101.39,103.48
146.4,148.88
33.69,35.53
145.95,150.46
12.24,14.35
163.34,162.62
121.89,122.79
8.88,11.5
182.67,180.86
126.05,126.44
158.42,157.73
95.46,100.41
154.39,152.09
124.74,120.34
97.18,99.69
93.17,89.04
130.53,126.34
152.09,157.47
139.42,142.61
179.16,181.15
132.34,134.3
105.11,107.03
87.77,86.87
133.55,136.27
105.77,104.73
164.73,169.8
85.46,85.38
25.06,27.09
50.07,49.36
142.05,141.3
67.96,67.08
18.68,22.04
46.5,47.51
189.06,194.11
13.39,13.21
118.12,122.55
100.46,97.19
155.41,158.69
13.7,13.46
53.17,50.41
140.46,139.07
44.83,43.32
196.8,194.02
197.67,199.61
83.54,87.03
196.76,199.8
55.46,58.29
156.46,158.84
55.89,57.6
100.12,98.66
110.88,108.22
127.18,128.12
105.18,102.67
97.0,97.56
42.38,42.51
42.05,42.03
184.13,184.78
67.74,68.6
55.38,54.06
128.37,127.76
191.28,190.84
51.21,53.34
35.85,32.42
41.25,41.62
33.54,31.8
100.77,96.48
140.09,143.54
28.47,27.78
96.54,96.94
98.31,100.86
48.62,43.53
131.91,134.65
196.08,198.16
111.65,113.2
50.5,51.15
87.9,83.53
109.12,111.48
124.03,124.45
90.7,85.56
97.03,99.79
14.13,10.23
135.9,135.15
184.79,181.07
152.2,151.75
89.55,90.13
22.66,21.91
168.4,165.56
189.5,189.21
10.75,14.74
110.47,115.77
135.94,132.33
174.91,169.02
38.76,37.66
191.1,189.12
65.11,60.6
141.03,141.98
55.13,52.76
75.4,78.16
189.96,191.46
67.63,65.62
166.59,166.89
131.43,131.79
40.02,38.68
116.51,118.75
124.62,127.63
159.61,161.18
62.14,61.56
186.41,183.5
131.69,132.12
132.89,129.68
103.76,106.08
117.12,119.54
121.74,120.97
