uber_cost,taxi_cost
179.61,177.96
120.12,117.22
146.47,148.61
19.08,20.47
172.34,172.46
31.49,26.23
136.96,137.38
86.95,88.18
167.96,169.45
94.03,95.22
63.22,61.69
35.36,34.53
168.34,170.44
75.87,74.0
16.12,12.07
92.55,91.68
180.84,181.1
98.67,95.37
193.31,193.01
26.13,28.69
45.09,45.58
99.43,96.51
83.54,85.23
125.53,124.7
155.11,150.6
37.2,40.19
75.45,76.36
119.79,121.22
125.03,130.35
135.88,135.44
196.89,197.92
106.28,106.64
175.01,180.18
189.8,188.13
181.91,182.62
136.98,138.63
96.08,93.71
176.06,176.47
7.35,8.26
100.6,100.97
129.54,126.94
125.37,124.16
84.2,81.58
95.63,97.31
120.51,122.67
15.53,10.43
97.49,97.32
102.92,101.16
69.15,70.45
155.83,153.56
117.26,119.45
65.42,64.33
177.5,176.71
171.64,171.4
59.29,58.93
99.13,96.91
136.22,137.9
91.88,94.04
82.75,84.32
65.45,65.57
28.41,28.7
154.95,153.99
153.57,152.11
29.64,29.7
65.16,68.04
150.41,150.98
10.66,12.31
11.84,13.84
70.39,70.81
158.76,154.3
137.54,136.71
8.46,11.7
148.55,147.02
179.54,179.6
147.57,150.44
146.18,144.27
65.75,63.39
49.59,50.5
99.85,97.98
96.83,98.96
106.87,106.39
17.25,16.72
20.35,22.19
66.41,65.75
146.53,146.1
36.16,34.73
38.17,38.45
64.16,63.61
10.67,13.3
27.28,25.26
119.43,124.99
156.25,159.24
170.53,166.78
58.44,58.14
168.16,171.48
200.41,198.64
113.19,114.17
152.61,151.64
78.09,82.99
193.53,193.66
177.38,175.44
179.06,183.03
170.42,170.8
61.59,62.6
25.01,25.59
178.21,174.78
149.96,146.87
83.47,83.93
194.75,194.92
87.27,92.71
16.92,20.66
52.69,52.78
82.99,83.17
193.43,194.8
197.56,195.11
95.32,99.52
112.57,114.25
151.91,146.59
21.49,22.12
67.97,72.93
130.61,134.94
61.83,64.85
198.15,197.59
111.91,113.93
82.15,79.99
141.41,144.09
197.34,194.79
94.78,95.11
86.3,86.63
59.96,63.12
15.97,13.92
9.76,13.16
143.34,146.52
37.15,38.11
53.83,53.52
40.2,42.81
96.87,95.22
161.58,161.96
194.11,192.67
149.21,149.78
183.02,181.41
188.76,191.29
174.73,177.94
193.63,191.75
111.72,111.98
164.0,160.27
22.96,23.53
21.03,21.37
59.72,57.32
120.84,121.43
63.1,62.93
162.57,160.69
63.25,60.6
77.84,81.13
193.36,191.41
127.45,128.5
94.49,93.58
182.47,178.92
71.1,66.33
173.3,174.37
110.05,109.48
28.84,28.02
68.05,67.82
103.03,107.08
64.41,66.81
157.73,157.46
30.15,27.55
198.1,198.64
66.81,65.09
162.95,158.94
116.67,115.33
103.08,106.39
130.42,132.94
87.36,87.21
26.69,26.37
138.82,138.03
7.45,8.05
177.98,179.57
144.99,144.27
61.78,57.9
103.07,107.52
129.39,133.26
43.11,44.34
98.17,101.34
153.61,153.07
148.48,146.88
69.33,64.76
150.68,150.49
73.97,76.68
130.04,134.07
148.35,145.81
44.88,40.35
87.44,91.5
133.18,133.89
70.42,71.15
175.75,174.73
12.56,14.03
181.84,182.35
111.04,114.5
49.38,48.34
200.62,202.42
197.11,199.18
29.38,27.29
172.57,170.63
164.37,161.7
194.71,197.42
88.89,84.95
65.03,64.5
86.83,85.46
35.6,35.84
146.97,144.68
95.09,93.32
56.95,54.38
56.51,54.24
123.21,121.6
97.48,102.78
51.32,53.67
173.57,173.7
165.97,168.72
26.53,25.1
67.19,64.2
153.29,151.1
40.1,40.12
97.41,99.46
197.7,200.65
25.99,28.77
186.15,184.14
31.21,35.8
53.25,54.24
197.89,201.31
97.13,97.92
85.96,83.39
28.35,27.12
138.35,139.13
183.32,186.45
11.9,7.35
169.24,168.63
124.21,128.3
141.01,140.41
20.38,17.43
23.28,21.27
10.31,10.6
148.81,151.54
81.42,77.55
166.8,166.36
126.09,131.36
106.63,104.93
131.35,133.73
71.05,76.33
175.49,176.72
71.33,71.93
164.88,163.01
35.28,35.77
58.52,57.35
81.68,82.95
145.57,143.1
54.68,54.26
60.44,65.78
91.0,91.19
110.41,110.45
83.36,78.24
173.89,175.92
10.88,8.78
93.27,97.87
15.47,16.31
78.72,77.88
165.21,167.26
125.82,122.38
60.67,55.15
151.37,155.0
89.42,91.16
13.32,9.54
16.07,20.47
118.68,118.27
63.1,65.83
26.49,31.16
83.81,85.35
120.38,120.63
57.74,57.02
105.83,105.91
119.65,118.33
67.53,65.63
181.67,184.54
180.69,183.67
201.04,201.11
134.42,137.19
23.5,20.5
140.79,138.98
78.36,79.35
94.31,92.8
136.9,133.7
185.06,183.74
190.21,193.73
147.35,147.24
164.75,160.65
78.89,74.34
92.13,89.74
43.36,45.72
130.84,131.15
50.99,50.71
177.54,178.64
127.05,129.35
41.93,39.52
55.54,57.07
19.19,17.2
47.75,44.1
187.98,187.23
58.53,60.62
121.4,119.57
35.7,31.1
123.18,127.9
184.27,186.78
80.84,77.87
11.78,10.22
27.4,25.15
101.53,103.55
170.97,166.32
199.9,194.35
37.14,37.47
9.04,11.13
176.48,174.9
132.37,135.27
40.26,39.79
94.95,90.25
161.91,161.06
105.63,107.3
151.13,152.37
107.62,108.89
119.78,115.67
102.94,101.56
78.29,82.77
66.05,67.68
101.68,103.91
42.31,40.53
171.87,176.57
49.2,44.18
162.61,163.33
37.25,35.14
189.9,186.22
144.61,144.16
46.51,42.79
62.74,64.15
150.33,145.59
92.03,94.37
130.27,135.22
66.61,67.36
142.39,142.26
116.67,114.4
61.07,59.66
56.57,57.25
143.38,142.91
58.95,56.16
162.69,162.16
52.21,54.49
120.78,123.65
177.88,180.44
40.67,37.99
196.98,194.55
15.19,15.28
186.78,188.6
42.9,43.09
186.76,188.28
59.24,60.12
127.16,123.68
71.93,76.94
11.52,8.75
155.13,151.98
28.1,27.19
191.0,189.79
192.04,193.93
109.35,109.66
194.31,192.93
182.54,183.41
72.61,73.19
178.81,182.34
61.18,59.25
25.67,25.08
73.93,74.67
115.57,115.82
64.29,67.91
192.93,188.77
44.47,41.78
66.06,66.37
178.42,180.58
182.97,179.47
49.79,48.25
88.33,89.9
144.06,149.91
121.93,118.95
43.02,44.47
126.01,124.51
84.4,80.01
76.71,75.97
159.89,162.5
42.03,43.5
158.78,158.63
11.8,10.56
60.67,59.6
144.98,146.71
93.75,94.26
162.37,160.68
98.77,99.87
149.62,152.35
26.4,30.31
15.86,15.62
115.26,117.03
60.12,61.17
146.63,146.46
178.91,178.84
98.37,96.92
196.39,194.85
21.07,25.87
43.24,41.35
187.21,189.64
144.05,143.08
57.93,60.38
37.68,34.42
95.33,98.26
51.66,52.95
95.69,93.72
63.48,64.89
185.79,187.24
110.34,108.39
119.64,121.66
162.86,164.82
169.17,171.56
164.47,165.86
21.98,23.82
36.63,34.17
159.98,160.08
55.83,54.59
46.91,47.46
138.8,139.83
46.87,46.8
61.45,64.47
23.87,22.45
27.82,26.53
120.68,120.58
166.98,166.28
60.09,63.06
41.6,43.37
104.01,107.42
57.74,58.43
154.08,157.82
19.17,14.87
184.18,184.91
45.91,44.1
43.8,44.41
57.1,59.67
106.35,109.84
81.73,79.37
178.35,174.41
86.23,82.98
39.99,38.17
177.73,176.77
27.04,24.17
125.71,125.91
135.02,132.65
97.42,96.91
180.61,183.75
98.08,97.38
46.43,42.79
165.66,165.51
127.45,126.69
95.43,100.45
99.0,97.46
197.34,196.28
73.61,73.44
189.08,185.52
57.08,60.14
131.32,134.11
32.57,35.84
191.62,187.04
118.17,113.29
195.24,191.87
123.72,120.34
11.68,10.72
176.25,177.15
100.67,100.05
23.67,25.39
189.05,190.76
27.83,27.5
116.71,119.02
197.44,200.21
17.45,17.3
100.58,98.88
131.37,132.9
37.2,34.96
6.56,6.79
26.11,22.67
105.25,107.8
110.02,109.23
71.81,73.5
17.11,15.32
122.2,121.06
129.43,127.36
76.63,75.44
196.83,195.82
69.71,69.25
119.33,119.51
121.82,124.34
126.17,125.6
128.22,126.54
193.12,193.59
46.42,44.3
89.71,91.17
55.84,60.79
158.72,155.24
175.54,175.69
34.61,36.76
191.55,189.09
135.41,138.4
80.35,82.71
22.92,24.3
30.93,34.09
99.91,98.93
49.51,53.52
127.92,131.13
114.29,113.95
23.51,22.69
154.83,153.25
160.65,162.29
72.53,74.15
56.56,53.7
75.14,73.92
76.67,76.72
11.15,12.76
110.73,109.84
119.89,117.81
76.39,74.68
110.55,113.55
148.7,149.46
123.94,125.53
156.22,156.33
171.63,170.02
132.13,132.03
172.35,172.33
163.3,159.68
103.98,98.41
57.11,54.1
154.6,152.44
8.4,8.68
48.24,45.74
31.34,29.27
159.43,158.23
85.76,85.16
201.51,200.97
108.11,104.59
46.84,48.05
133.29,134.86
52.04,47.67
51.52,50.96
132.67,134.88
62.95,63.5
104.22,100.11
117.01,118.11
111.75,111.79
177.11,179.57
133.79,133.57
159.86,163.75
105.09,108.96
46.24,44.84
162.12,162.36
59.66,58.51
67.09,68.14
19.38,22.45
181.8,178.77
149.99,152.39
197.1,198.7
68.54,66.29
165.75,165.47
129.07,131.69
57.59,55.77
12.03,11.13
88.75,87.89
100.82,102.68
102.41,103.24
132.45,134.03
104.7,102.16
79.07,81.42
26.18,26.03
115.86,112.56
153.45,153.35
183.45,184.2
32.41,31.68
92.24,93.83
62.66,66.28
165.81,165.52
75.86,75.98
80.7,79.12
176.7,181.17
145.31,140.54
52.96,50.42
27.02,27.13
191.81,190.43
7.99,10.58
144.0,143.86
180.42,180.84
57.34,54.89
122.98,121.62
167.68,169.49
75.27,72.78
56.04,54.86
9.04,12.41
155.13,156.34
38.47,40.03
151.69,148.77
135.02,132.86
133.19,132.73
53.79,53.55
129.7,133.11
89.18,84.26
130.05,131.98
175.38,173.07
161.61,162.43
148.97,146.97
12.85,14.01
10.09,10.57
196.73,195.9
191.62,194.03
110.95,110.7
96.16,96.37
178.97,181.66
172.09,172.23
49.76,46.71
171.74,171.91
65.36,65.41
26.71,29.4
25.82,25.19
152.25,151.76
137.7,135.66
75.32,79.52
97.05,96.22
112.12,109.04
121.29,119.32
88.33,89.82
97.94,99.59
71.11,76.58
183.88,185.4
36.47,37.29
169.39,172.71
27.45,30.5
92.68,92.06
106.66,105.19
112.67,112.52
67.81,62.85
45.67,47.3
189.22,185.78
27.58,27.52
125.04,127.57
103.74,105.45
142.02,146.27
151.81,150.85
200.74,199.38
137.19,133.15
54.59,49.88
151.01,149.04
106.6,111.01
54.42,51.22
62.96,65.33
59.47,58.13
20.17,21.55
176.54,179.91
55.24,51.17
192.63,193.32
190.61,190.96
187.41,186.79
95.73,95.81
154.13,153.75
115.06,113.13
116.16,114.26
173.07,173.01
54.13,54.42
155.05,157.22
124.51,120.79
163.87,166.15
42.16,45.51
87.01,91.24
102.33,107.28
111.84,114.04
31.37,29.6
35.8,34.95
183.15,183.38
194.01,193.02
12.83,13.5
26.7,22.58
152.49,155.45
97.78,96.44
149.14,149.39
108.71,104.11
157.21,155.0
97.33,95.58
151.47,149.3
168.77,166.6
151.98,146.74
100.09,100.87
22.92,22.08
166.46,163.76
43.2,43.71
99.7,102.11
193.03,189.57
33.42,35.97
28.83,28.17
96.04,91.83
59.31,55.39
131.52,131.03
27.02,26.64
32.33,37.45
146.94,143.21
177.15,178.75
15.5,15.35
162.46,160.52
173.51,171.39
57.3,56.3
149.95,147.2
166.63,167.43
132.91,131.71
60.7,56.25
119.04,122.56
172.79,172.26
39.21,37.35
92.45,93.6
132.47,131.18
62.79,66.59
42.36,39.15
73.18,71.66
66.66,65.31
45.64,49.37
89.63,85.84
108.92,105.12
71.81,67.65
112.56,115.86
51.51,51.52
82.3,81.29
155.56,153.54
132.09,134.88
151.45,152.8
119.28,118.42
153.93,154.91
66.52,68.66
85.83,86.02
158.34,159.97
49.4,50.21
193.11,191.99
139.41,140.12
141.38,141.53
51.45,51.92
138.31,137.82
14.69,11.11
28.64,32.31
168.19,168.58
127.06,131.05
89.03,93.5
171.91,175.52
142.29,140.0
10.89,8.44
76.4,76.3
112.97,110.67
136.19,132.73
77.13,76.29
160.07,163.0
111.74,112.31
136.38,137.86
23.28,22.94
26.52,28.63
148.93,147.5
165.05,162.83
141.48,139.05
59.75,55.77
73.53,73.48
32.13,33.02
189.8,190.1
124.98,129.54
100.9,98.93
16.17,19.16
12.51,11.05
24.25,23.08
196.22,196.3
25.24,25.43
124.22,121.61
132.62,129.16
139.19,141.2
81.76,77.62
57.75,55.85
117.8,114.26
58.9,56.52
131.07,134.48
169.71,169.93
95.08,96.83
124.37,119.8
103.38,105.16
25.65,24.69
48.18,48.75
52.57,54.6
141.6,141.92
117.37,118.62
105.18,102.4
115.0,116.23
67.11,68.17
58.79,57.33
26.55,27.91
113.36,112.4
105.95,105.55
117.8,113.24
150.24,150.45
55.65,56.35
169.84,171.98
75.81,77.46
66.61,67.58
12.78,10.59
126.12,127.54
38.25,38.52
115.39,115.8
142.04,144.71
34.3,36.48
49.16,52.47
45.0,45.77
47.4,43.21
47.22,42.15
26.18,30.61
57.74,53.99
31.05,29.41
140.26,140.66
192.16,192.72
190.55,189.18
24.28,26.78
24.8,20.67
59.68,63.14
168.08,163.49
46.61,46.71
35.0,31.81
166.71,167.72
183.87,188.3
78.92,75.95
185.98,187.46
60.89,60.1
64.07,66.87
40.69,41.29
184.89,185.68
149.28,150.22
68.73,70.57
46.25,46.59
200.23,198.35
123.02,121.22
137.45,141.86
161.02,163.28
39.59,35.46
79.24,83.61
83.28,84.77
124.14,124.57
80.79,79.09
182.86,178.86
176.21,178.0
90.33,91.94
35.39,32.61
106.65,104.22
143.77,142.51
146.4,141.07
152.16,148.67
96.23,95.98
152.76,150.32
156.8,155.16
74.19,70.81
17.64,19.7
20.54,18.25
103.25,102.97
28.22,27.21
103.96,103.42
189.17,190.31
