uber_cost,taxi_cost
204.17,206.7
192.95,190.9
85.24,91.24
103.89,102.75
199.35,206.69
120.14,121.78
18.51,14.21
178.6,177.22
180.69,177.15
224.54,225.71
140.05,140.1
186.0,187.94
157.73,155.29
101.12,107.58
73.64,79.73
184.53,177.1
111.17,110.95
47.95,52.52
33.68,35.72
155.16,159.77
142.8,145.65
104.89,100.66
102.94,102.11
99.92,99.66
153.63,156.46
190.83,196.38
231.6,228.94
57.15,48.74
27.07,29.58
68.85,63.3
113.21,107.91
48.9,48.25
129.46,128.62
187.39,187.96
146.86,155.76
69.43,66.32
135.9,137.37
136.83,139.9
238.9,232.85
139.96,140.66
64.65,57.46
108.45,111.19
41.03,44.47
112.83,115.4
29.34,24.02
43.99,44.85
229.06,225.7
96.89,92.75
69.55,74.25
200.71,197.73
148.91,149.04
208.77,205.87
181.75,184.25
195.97,200.11
149.73,145.47
179.19,182.18
192.32,187.17
126.94,130.93
185.54,179.42
184.61,185.29
64.77,59.47
47.55,49.48
87.44,93.27
213.34,208.48
162.24,158.46
49.33,54.98
211.09,209.81
72.08,68.4
92.58,93.73
133.81,139.63
183.84,183.15
108.71,105.8
163.89,162.71
91.41,94.42
137.78,143.21
172.75,180.18
74.59,66.77
16.41,19.72
158.62,154.66
121.38,124.57
153.55,151.19
202.8,199.4
163.25,159.8
103.75,100.87
35.21,37.24
112.33,109.36
166.96,163.7
97.56,99.04
217.58,215.03
146.75,152.09
137.17,141.81
42.95,39.24
93.67,92.65
157.61,163.71
188.58,187.84
49.22,45.42
131.26,131.75
139.61,135.2
221.15,223.65
68.07,72.97
169.94,171.04
110.35,104.61
223.8,222.05
235.77,232.2
92.81,95.69
105.3,106.26
71.76,80.08
199.8,201.97
102.5,102.16
100.66,101.0
39.6,42.35
124.84,123.59
115.9,113.85
55.26,61.13
102.26,95.49
168.78,163.67
90.36,90.07
131.57,127.38
170.3,174.0
152.83,152.66
29.58,28.12
216.9,215.36
109.49,109.2
231.31,226.03
141.21,141.93
49.74,43.93
59.06,61.31
63.21,64.23
183.9,178.81
57.24,57.63
179.73,179.9
68.48,67.15
23.04,22.59
42.68,40.43
94.79,89.12
222.55,219.11
199.56,204.02
106.86,111.75
93.38,91.03
153.09,159.06
199.2,203.94
44.71,46.92
157.39,152.45
105.98,104.22
179.66,182.41
145.16,142.33
80.74,75.54
76.97,79.06
169.0,174.6
148.25,150.51
165.95,173.97
159.18,155.95
150.76,158.3
48.39,48.41
53.33,47.17
118.63,115.07
40.41,39.83
239.43,240.41
54.31,53.76
80.47,80.47
211.07,211.45
143.22,145.1
197.65,205.74
95.53,96.92
152.68,157.32
120.8,113.77
49.61,45.72
111.6,109.5
187.74,183.6
86.84,94.22
166.18,164.83
205.54,206.38
139.56,140.28
52.26,51.47
121.36,122.57
209.29,209.55
91.03,84.31
80.84,82.3
191.89,186.55
75.98,74.49
135.73,137.44
106.91,110.7
226.39,217.36
210.78,213.11
210.26,207.16
81.26,81.5
223.15,224.7
84.72,90.97
64.97,69.79
137.46,137.32
187.61,185.19
130.53,125.11
218.4,216.37
151.22,151.37
57.25,64.28
184.07,192.63
62.45,57.49
125.96,116.24
168.26,160.65
75.59,73.61
142.44,142.31
212.9,214.24
232.06,228.11
54.72,58.12
66.14,64.96
107.56,101.01
64.52,63.66
94.49,97.15
70.01,71.8
234.31,231.85
106.89,103.42
32.47,35.95
42.31,44.0
234.82,229.51
113.07,109.73
123.59,122.55
28.94,35.61
182.96,184.91
186.72,191.17
193.83,197.14
63.74,55.0
19.63,22.32
238.09,239.53
201.72,201.33
195.07,195.11
170.37,177.79
119.78,119.86
196.54,195.98
205.92,206.65
156.88,156.35
183.31,185.52
124.19,120.6
71.32,65.43
131.83,131.44
206.91,205.84
235.82,238.72
83.68,80.41
237.4,234.53
66.32,62.32
39.92,45.12
112.68,107.7
223.52,225.78
108.57,117.67
237.66,235.61
145.37,146.86
82.33,78.79
98.49,106.09
103.52,102.42
34.37,31.94
88.93,85.45
188.46,187.67
87.44,89.04
67.57,65.99
132.02,135.4
48.29,48.94
20.55,22.16
148.86,143.93
203.26,206.63
81.4,74.34
132.6,130.4
243.57,243.53
195.1,201.38
26.26,35.14
43.09,42.0
159.36,156.35
190.54,190.7
208.46,209.52
84.43,84.29
128.2,131.32
201.17,196.27
45.42,37.54
81.83,75.95
220.2,223.93
234.36,232.56
219.29,216.17
169.91,166.83
151.52,155.56
84.36,82.75
162.0,170.81
130.89,124.14
201.93,201.6
150.05,152.33
105.05,108.54
229.01,236.18
73.26,68.27
235.54,234.88
120.25,127.9
83.07,91.58
230.19,235.85
43.86,37.35
36.96,40.18
112.39,112.62
24.18,27.56
123.16,128.98
163.24,166.1
161.9,162.8
58.22,58.44
55.22,55.64
127.26,126.87
76.01,81.11
53.73,54.34
46.49,46.21
153.31,147.27
59.74,61.65
184.13,190.73
166.6,162.37
86.2,85.23
24.65,26.84
186.67,185.74
28.59,34.91
85.06,90.02
159.01,164.49
226.07,226.87
111.64,110.29
17.61,20.52
124.3,126.12
220.05,218.52
31.39,38.76
107.66,103.6
142.69,148.46
126.88,123.02
64.43,60.56
176.04,175.3
104.82,99.78
184.8,184.37
109.07,110.76
17.62,23.56
233.96,230.45
156.65,158.0
187.29,193.1
167.48,159.27
143.32,140.02
69.86,69.23
206.9,206.39
37.75,39.12
91.86,92.52
235.28,232.78
184.64,186.7
94.18,94.0
82.58,77.98
113.16,119.16
98.61,93.51
182.46,179.78
176.72,178.69
40.56,41.62
210.98,214.79
162.62,169.35
86.0,89.77
40.58,36.34
81.54,83.57
27.01,25.37
188.28,190.41
19.74,26.44
35.17,40.55
202.99,204.9
152.71,156.63
230.88,226.21
56.7,59.07
154.5,154.7
90.16,96.83
42.94,50.64
17.71,18.32
209.16,208.33
25.39,29.13
223.01,229.26
149.4,141.38
75.17,71.36
210.92,207.53
78.62,76.46
79.18,84.93
185.42,189.22
151.83,156.99
29.24,23.67
59.68,59.63
71.39,71.09
217.54,210.85
133.61,137.48
171.85,173.47
69.84,69.02
74.58,81.04
218.91,224.2
214.66,216.8
103.52,105.88
52.99,50.86
14.28,16.35
104.64,107.16
240.62,238.95
33.57,37.42
16.49,24.14
37.22,40.38
29.24,26.28
128.12,121.58
82.39,77.42
215.15,215.58
84.07,88.67
174.55,177.49
49.32,49.15
200.99,197.29
71.37,76.15
224.25,219.93
90.11,86.23
188.45,183.82
135.3,140.3
19.66,23.08
26.85,21.33
194.78,193.9
234.53,232.54
17.27,20.75
24.49,31.0
101.89,104.52
84.16,81.81
55.98,54.92
52.88,53.32
163.6,160.72
203.41,195.94
51.43,48.76
201.2,198.09
181.75,182.25
32.4,28.34
73.77,73.22
79.26,74.52
35.88,39.0
62.46,58.28
220.78,216.34
128.15,128.94
34.11,29.74
67.91,71.2
115.54,111.2
195.26,193.32
143.51,140.94
137.28,138.82
22.59,22.45
56.01,55.6
97.04,96.61
119.47,113.47
161.62,160.92
199.26,208.55
44.01,44.44
22.42,19.25
191.61,196.89
99.31,100.9
19.74,19.52
21.34,22.78
214.73,211.58
155.1,156.02
201.48,209.11
211.0,210.14
119.87,119.3
53.89,55.48
186.87,179.83
133.09,126.77
125.18,116.51
242.12,234.78
53.18,55.38
190.43,192.23
189.51,195.06
90.41,92.7
45.7,48.25
209.85,204.35
54.73,52.52
156.92,163.9
212.78,215.55
87.87,88.2
215.98,215.02
22.04,23.77
139.11,143.65
106.25,106.99
181.19,178.38
48.57,46.32
111.19,108.67
153.99,155.06
230.36,228.67
124.47,120.92
93.49,90.45
68.16,68.8
36.12,33.64
232.96,223.01
52.5,53.95
17.61,22.88
119.4,119.97
47.13,40.03
76.21,79.1
31.58,35.35
201.29,209.67
188.77,189.19
190.71,196.01
144.85,144.79
207.12,208.6
169.43,167.15
62.08,65.14
33.66,31.87
111.58,113.47
62.59,68.1
44.81,40.42
220.41,221.55
98.09,92.07
60.95,58.72
92.37,91.07
139.22,139.13
16.77,13.12
233.7,236.15
173.26,174.71
86.18,92.42
72.39,70.17
59.25,63.21
191.33,188.21
234.41,241.08
111.84,111.1
21.0,17.74
168.82,163.09
20.83,19.55
94.76,97.95
61.49,63.61
79.21,87.51
121.21,124.83
143.44,142.2
210.17,210.75
206.27,202.82
99.43,100.23
21.44,22.16
192.12,194.16
156.38,165.36
217.26,215.18
64.47,58.58
170.9,168.6
136.7,132.35
51.69,59.81
99.73,100.48
17.64,19.13
175.46,167.91
53.29,54.33
42.22,39.34
29.91,26.43
160.65,161.16
55.83,55.86
62.05,55.03
48.71,40.67
95.92,91.29
151.52,154.75
229.34,229.38
68.57,67.76
78.89,70.13
119.05,113.06
47.19,49.73
167.31,159.49
160.71,163.57
207.51,208.14
77.33,80.8
96.76,96.35
48.22,45.57
20.12,20.77
177.05,181.39
177.77,183.74
90.96,93.33
84.5,89.96
170.48,171.15
130.05,132.45
190.45,197.69
39.54,48.95
168.36,170.72
167.79,172.44
211.21,216.66
63.68,69.79
160.37,160.75
96.86,90.91
58.89,55.97
165.81,166.4
58.73,60.16
171.24,176.73
208.85,209.46
135.87,129.32
147.33,147.45
82.55,85.74
163.54,164.08
98.48,102.7
71.93,67.12
227.66,223.4
208.29,209.4
24.32,27.1
94.59,91.66
100.66,102.33
166.19,170.27
145.09,149.78
62.05,60.1
70.66,63.31
181.87,181.62
42.07,47.75
205.82,203.75
100.94,98.72
21.7,15.86
225.21,230.36
233.48,230.56
142.59,137.95
109.07,108.23
234.03,236.61
114.5,113.98
111.72,115.36
219.8,224.71
126.1,125.62
157.03,155.67
142.38,144.98
70.54,67.98
185.71,182.24
48.43,47.14
158.54,154.67
161.27,163.99
25.97,25.52
175.44,174.54
122.24,117.69
80.22,79.4
184.15,185.31
66.7,60.3
82.85,84.24
77.07,85.28
175.23,175.33
218.86,219.12
176.57,167.05
137.18,140.72
76.56,75.68
49.19,45.47
130.88,129.39
141.54,138.59
225.37,226.96
106.77,105.7
203.63,204.47
48.03,44.27
49.96,47.86
76.1,73.68
241.13,234.08
45.06,45.8
109.54,115.11
175.98,183.27
28.55,30.23
162.1,166.02
100.83,103.75
63.46,61.48
156.47,164.26
130.37,135.48
208.55,210.38
152.76,153.78
87.83,85.62
20.7,24.2
162.08,164.68
53.96,50.13
164.59,170.87
38.22,45.52
67.18,70.88
135.14,131.49
80.29,78.16
60.06,63.86
193.4,200.5
112.39,115.75
219.03,214.84
202.34,204.92
30.37,32.81
76.83,76.89
118.92,119.77
44.76,47.23
169.37,170.87
153.25,159.54
210.34,215.31
34.92,30.27
136.23,132.39
243.46,243.78
193.4,186.49
229.28,231.07
28.02,28.65
53.7,53.82
73.31,73.43
184.45,183.98
91.84,98.53
41.6,40.0
214.51,207.43
179.04,180.72
201.42,199.72
114.0,116.98
135.92,144.39
16.2,14.29
162.69,160.52
126.28,121.67
114.03,114.76
190.02,193.3
205.81,206.28
57.76,61.47
187.88,187.57
62.02,61.03
193.71,194.64
212.78,216.74
202.29,206.47
167.02,168.47
144.04,150.55
103.71,96.74
161.41,166.41
186.89,184.92
91.21,98.65
162.74,157.35
107.13,109.02
143.37,137.63
65.96,64.53
25.71,24.35
149.59,144.08
96.61,99.42
223.43,222.34
151.56,147.89
162.56,160.48
66.65,75.56
45.92,52.74
123.23,123.73
162.45,154.64
195.14,195.7
210.16,218.51
115.01,110.71
34.87,40.79
72.95,73.84
76.8,75.6
195.13,200.79
53.16,46.38
203.43,203.32
143.18,146.32
101.44,101.28
153.67,156.87
174.68,176.38
89.16,88.83
216.94,225.07
202.06,195.74
26.56,24.36
180.29,183.13
47.07,40.84
74.82,67.01
102.37,96.78
21.87,13.47
161.28,165.89
72.45,73.11
145.1,146.41
50.08,53.86
199.65,199.35
149.5,156.28
116.2,112.97
143.16,141.71
95.76,96.49
104.39,99.87
151.26,158.16
240.31,243.43
80.11,89.55
134.26,138.0
46.45,46.6
65.74,64.86
58.88,58.58
124.04,116.7
181.67,187.73
170.41,168.72
240.42,235.9
212.89,216.95
217.13,224.12
234.99,234.14
170.89,172.81
33.3,38.76
33.9,40.97
96.94,95.74
126.45,121.0
159.14,160.0
82.77,76.07
202.99,208.28
64.72,66.46
220.34,219.38
79.6,76.4
54.16,54.1
171.65,170.95
159.0,155.58
193.39,194.17
64.41,64.41
111.84,105.93
189.51,186.1
70.27,67.48
