uber_cost,taxi_cost
56.01,56.83
70.75,73.47
90.1,90.14
63.28,63.65
139.04,140.02
114.68,113.04
79.91,76.85
116.39,118.04
18.69,20.0
91.02,91.92
66.09,66.4
55.02,55.19
115.98,113.21
16.68,14.49
139.77,141.83
71.27,74.55
136.85,134.41
85.63,82.54
115.64,114.85
79.99,81.6
134.34,133.55
64.38,66.23
37.97,40.24
87.29,88.61
117.3,115.59
47.06,50.06
77.57,78.14
117.1,117.44
128.31,128.7
119.53,116.47
116.9,113.77
84.81,84.14
77.39,77.77
117.48,118.31
146.27,144.32
45.71,44.29
119.94,121.98
128.03,130.82
87.01,88.23
146.02,149.12
146.67,147.92
87.13,89.05
138.59,137.05
64.95,64.19
127.49,127.98
37.55,36.89
142.31,141.62
32.57,32.86
120.58,118.38
139.47,138.92
68.49,66.14
59.93,56.76
30.05,29.34
119.55,121.62
93.91,93.43
113.45,111.48
47.17,48.29
25.06,23.33
90.84,90.03
106.44,109.73
134.5,136.93
44.72,47.89
21.02,20.73
54.68,56.78
111.32,112.42
97.15,98.41
101.29,104.01
105.37,107.2
133.34,133.86
115.11,115.55
39.26,40.29
79.38,78.98
76.55,76.64
142.21,143.27
16.5,15.03
87.62,86.28
135.04,135.57
14.71,15.93
82.74,82.38
92.01,91.76
134.93,136.45
108.9,108.9
140.58,140.09
56.13,55.75
90.8,90.78
90.93,91.73
38.8,36.66
16.89,18.74
76.94,78.68
58.39,55.81
21.71,19.47
33.68,30.07
98.23,100.46
84.3,83.78
53.54,53.11
73.26,70.8
70.33,67.33
65.97,66.94
81.58,81.57
96.06,98.78
104.43,104.4
121.1,122.56
14.51,17.29
100.38,100.83
25.9,24.8
15.87,13.13
29.54,26.74
78.95,80.52
130.56,131.05
66.71,63.34
81.29,80.42
67.38,67.33
107.82,108.4
125.66,126.88
128.8,125.46
37.73,36.71
65.17,64.9
119.35,119.43
43.87,45.13
112.98,113.55
50.51,52.46
56.02,56.36
146.67,147.24
142.67,142.41
112.75,111.34
28.22,30.75
132.4,132.02
126.43,128.75
67.86,65.21
64.61,65.64
58.58,57.97
62.85,63.52
123.52,122.09
103.95,102.62
25.65,24.87
110.74,109.26
144.63,142.6
123.24,125.34
119.71,118.88
36.82,35.97
144.39,141.71
45.71,46.25
112.44,114.59
17.24,16.73
33.14,35.07
120.85,121.04
140.86,139.47
34.89,32.87
51.25,53.25
41.22,41.15
57.65,58.53
143.25,142.45
73.86,72.09
55.03,57.05
75.91,75.51
39.4,41.42
133.98,134.89
54.25,52.15
63.99,63.45
111.75,111.82
20.13,19.95
139.32,139.81
28.65,27.0
105.14,107.94
136.54,134.13
42.14,43.92
129.36,129.32
31.37,32.4
45.19,44.87
16.22,16.9
90.79,92.36
24.66,21.3
89.93,89.78
33.64,35.67
106.72,106.55
77.89,74.15
60.53,58.79
49.06,50.93
35.83,34.93
88.62,89.14
119.53,119.13
64.79,67.27
135.12,135.8
51.92,51.31
100.43,102.93
116.07,115.01
108.95,110.61
82.81,80.8
137.17,137.11
27.95,29.77
75.23,76.12
32.41,32.48
137.99,139.78
45.85,46.87
17.06,14.0
128.06,127.08
106.14,106.7
96.4,95.29
41.81,42.69
133.69,131.35
74.65,76.6
43.41,43.84
47.43,48.61
83.2,83.69
139.78,139.2
49.34,50.65
72.47,74.52
34.52,36.12
137.92,136.51
67.96,67.06
140.62,138.55
94.09,94.6
125.96,123.76
65.3,66.45
56.89,54.5
23.87,24.99
31.11,31.0
52.44,49.08
135.7,135.38
53.75,51.83
147.55,146.45
90.0,90.03
47.09,50.59
134.77,135.45
77.29,78.41
99.33,101.19
101.95,102.63
86.28,86.32
39.89,41.51
40.46,38.48
49.1,47.7
43.74,41.84
94.56,95.42
56.24,56.5
98.91,97.94
54.23,54.85
95.92,94.46
55.11,56.98
21.71,21.88
54.27,54.64
57.76,56.94
132.74,134.38
71.12,70.78
101.92,100.79
36.11,37.59
77.26,76.61
140.39,140.1
78.78,80.69
57.79,57.55
17.28,15.91
54.69,55.85
134.5,134.37
17.82,15.39
123.91,122.01
147.47,145.91
81.2,82.44
59.68,60.97
46.4,44.59
53.42,54.28
87.96,87.87
121.62,118.72
137.6,137.08
137.83,137.58
123.88,123.37
22.97,24.48
35.13,36.89
107.45,106.51
102.02,102.43
83.68,84.81
129.41,130.07
138.82,135.38
16.99,15.88
69.57,70.54
74.03,75.64
118.94,119.3
54.85,55.0
150.52,149.4
70.63,69.54
100.98,101.83
88.6,88.08
96.18,99.31
123.23,123.15
133.72,130.22
40.81,40.25
71.31,70.12
29.58,30.79
122.28,124.7
52.66,49.1
109.76,109.8
14.88,15.04
42.04,44.99
130.44,129.77
111.31,109.07
76.27,75.5
24.2,21.23
146.49,148.73
90.51,92.54
95.69,93.95
55.88,56.25
55.85,54.62
70.45,69.3
79.94,78.59
60.61,61.42
30.38,27.25
139.94,141.05
50.82,52.2
81.1,79.33
76.41,79.31
123.61,125.03
99.76,99.81
57.73,57.39
46.79,49.25
150.72,148.43
56.24,54.34
73.67,76.13
94.86,95.59
53.31,52.0
59.21,60.42
96.42,98.59
80.61,81.06
128.12,131.57
44.44,43.82
119.5,119.01
19.97,19.81
148.11,149.77
69.08,68.26
25.82,26.66
25.65,25.58
94.27,93.4
145.24,145.09
142.13,141.58
64.09,66.28
67.73,70.73
66.59,67.18
36.27,34.16
126.8,126.03
89.08,88.98
136.51,136.56
60.18,60.19
82.79,80.94
125.35,125.87
89.89,91.91
100.2,101.21
89.94,89.28
137.2,136.64
46.77,47.95
40.45,38.93
67.5,64.44
19.84,18.03
57.93,58.51
42.29,42.84
53.4,52.75
111.86,108.98
149.43,148.33
51.86,54.19
75.19,78.58
55.88,52.11
88.06,86.11
81.51,82.79
30.22,28.04
69.7,68.45
64.93,63.26
54.7,55.16
142.53,142.83
58.4,58.37
66.1,68.51
53.36,54.54
23.11,24.27
127.4,126.42
83.37,84.94
134.45,135.52
62.39,62.13
105.42,104.33
143.31,143.55
132.89,132.99
19.49,22.03
21.16,23.62
24.45,26.01
89.35,89.1
115.01,117.78
22.92,22.67
137.32,137.22
124.91,125.86
111.07,110.33
26.21,26.05
53.36,52.26
146.95,146.82
94.9,93.88
68.11,69.81
45.48,47.18
99.49,99.21
80.71,79.99
77.25,77.53
132.4,131.55
122.07,121.63
106.12,106.28
43.98,40.29
75.7,77.62
62.75,64.65
28.86,28.88
133.94,135.38
44.52,44.17
84.47,86.6
148.17,148.01
75.17,74.52
24.89,21.76
115.9,117.95
36.32,37.56
34.97,34.4
133.78,135.1
15.5,16.93
72.31,71.93
65.84,68.06
129.66,126.72
109.72,111.31
62.87,61.17
36.96,35.02
90.96,88.72
137.08,138.29
100.62,100.68
75.75,77.74
146.07,145.52
148.81,146.02
134.6,134.6
33.11,32.79
125.85,124.19
151.45,151.0
127.24,127.26
26.43,26.93
28.87,27.5
70.57,70.55
114.87,116.33
24.45,24.14
92.69,93.54
66.3,65.33
101.22,102.34
145.04,147.5
132.23,134.23
135.03,134.96
81.01,82.74
51.77,50.71
125.02,123.78
125.25,126.18
81.74,81.71
126.38,128.07
103.95,100.03
118.95,116.47
63.23,60.98
48.94,46.77
32.07,30.19
109.82,108.33
45.47,44.74
102.42,100.53
140.48,141.9
72.03,73.7
30.52,30.55
97.52,97.4
66.72,64.8
123.15,123.44
25.35,25.83
48.25,49.32
125.5,125.55
128.99,126.32
99.63,101.75
32.12,34.01
126.07,124.68
113.28,110.99
87.9,89.89
76.99,75.3
41.42,41.39
29.39,29.81
148.19,151.89
107.44,109.47
115.46,115.7
138.3,138.84
66.66,67.04
140.37,140.93
58.21,60.74
68.16,68.62
39.02,39.09
43.3,44.41
55.72,52.56
51.26,52.86
43.62,44.41
145.76,144.88
31.97,31.11
16.98,17.94
68.1,67.07
104.74,104.89
22.99,23.79
32.06,35.63
57.6,57.64
94.33,94.96
95.16,96.75
59.52,59.31
145.74,144.9
36.05,37.92
138.38,140.12
71.56,72.9
86.69,87.05
142.89,142.48
52.77,51.68
20.02,23.77
146.25,147.97
98.77,98.94
46.54,43.83
105.6,105.24
125.89,126.86
127.84,129.41
35.71,35.1
108.08,108.62
97.14,97.07
135.62,136.83
131.73,132.24
144.25,144.23
16.73,16.35
84.15,86.75
48.65,49.11
18.27,20.51
51.43,53.11
65.23,63.46
124.05,123.06
141.26,139.03
109.64,111.31
32.78,31.04
148.57,145.14
99.77,101.86
57.58,58.21
112.61,112.06
131.09,134.37
74.88,73.38
16.05,19.37
78.33,78.67
65.27,67.73
87.97,87.68
49.31,46.49
46.36,49.67
77.68,78.28
133.68,132.9
46.45,46.51
139.02,140.55
92.19,93.07
96.49,98.95
89.92,89.64
57.32,58.8
82.65,83.03
105.07,105.95
81.99,79.01
51.83,51.33
52.82,52.19
98.06,95.77
145.84,145.35
115.65,118.53
133.38,131.47
19.28,22.04
73.14,72.63
143.75,143.57
120.75,120.88
37.1,34.65
116.09,119.0
91.85,90.7
14.84,14.15
146.39,148.7
86.25,89.36
34.35,37.91
51.54,51.77
55.18,55.44
39.6,39.77
16.48,14.24
136.86,136.25
16.36,15.43
135.74,132.15
94.53,97.65
74.0,71.65
32.36,31.36
31.63,31.11
94.8,92.3
70.49,71.89
57.18,55.46
18.71,21.48
132.19,129.26
62.24,60.73
78.22,76.78
70.16,70.61
55.16,55.65
110.69,113.21
13.17,16.97
33.65,32.47
149.91,149.29
88.93,86.98
40.53,39.73
131.9,131.62
47.2,48.79
95.56,92.37
55.02,55.6
134.23,137.7
112.93,114.33
20.57,18.33
64.29,65.72
103.65,104.29
112.74,111.78
85.91,85.16
53.38,53.16
108.43,108.49
51.97,52.65
69.13,69.99
116.35,117.54
101.81,99.32
32.94,33.93
130.36,129.09
121.56,120.25
25.27,27.26
33.0,30.77
118.03,120.18
108.82,106.86
88.14,87.24
92.68,94.2
98.76,100.34
128.56,128.04
28.61,29.12
135.64,135.01
40.28,43.71
149.64,147.1
96.66,99.68
47.17,45.73
51.86,52.44
21.45,20.52
133.87,134.04
132.7,135.17
46.96,46.97
58.79,57.38
103.86,106.47
71.29,73.22
91.18,90.91
119.2,116.44
87.83,89.62
94.86,93.87
69.54,68.62
18.27,18.35
103.59,102.06
61.0,63.28
134.01,133.87
143.97,144.5
116.48,116.22
41.72,43.32
52.78,53.65
114.35,117.39
129.56,129.97
95.36,94.92
83.56,81.12
72.54,69.26
104.5,102.18
53.17,53.47
110.31,110.44
72.54,75.82
87.94,86.27
126.17,124.17
77.73,78.94
66.49,68.77
91.28,90.61
106.34,106.69
29.64,31.71
67.01,66.86
95.69,94.39
67.39,68.65
32.5,32.06
62.85,61.28
75.45,74.81
116.71,116.42
115.56,116.95
132.25,129.85
97.77,99.81
134.11,136.82
109.69,108.12
38.7,41.17
45.73,45.47
43.66,41.15
59.9,58.92
52.1,52.7
75.36,78.15
48.92,47.48
128.17,127.94
86.73,85.5
117.32,117.63
23.86,23.66
81.5,79.87
115.3,114.29
106.32,106.8
37.89,38.8
17.24,18.85
116.62,117.92
43.76,42.1
28.09,28.1
130.91,132.79
30.54,28.48
50.51,53.87
88.71,86.5
144.32,145.98
82.32,80.1
56.69,55.77
63.61,62.56
60.63,63.27
124.39,124.68
81.87,82.87
103.03,103.94
118.1,117.44
102.59,101.64
94.44,95.8
68.17,71.87
97.79,95.79
23.46,26.13
149.49,148.94
85.4,85.35
19.63,21.56
114.58,114.15
19.66,18.62
82.22,83.31
24.96,24.03
73.39,75.82
128.91,129.3
85.63,83.18
122.23,123.42
64.93,64.2
21.03,22.87
42.62,41.88
