uber_cost,taxi_cost
108.89,109.5
21.34,21.84
30.22,32.41
139.44,137.17
86.03,83.23
63.44,59.13
65.56,61.28
143.26,141.22
29.68,27.38
141.27,140.59
115.47,117.79
32.27,31.87
144.28,146.3
122.75,123.2
83.71,86.78
97.05,96.27
143.93,140.72
180.53,178.94
36.78,39.7
161.46,159.62
121.66,119.85
33.78,34.41
156.12,158.34
66.34,68.99
195.72,196.04
66.52,62.85
139.53,139.81
151.04,153.88
113.81,111.72
39.56,38.23
181.9,178.22
39.55,36.43
160.8,165.57
176.03,175.57
163.79,168.87
113.96,108.24
84.55,85.28
185.44,189.25
8.68,8.95
39.9,37.65
119.53,121.1
80.78,76.79
194.5,191.42
85.18,84.97
200.05,197.68
26.72,24.68
96.7,96.21
143.57,138.17
42.67,41.38
191.38,192.02
18.31,14.19
69.0,67.62
69.01,73.22
12.02,14.51
88.52,89.5
153.69,152.0
97.82,98.64
151.54,154.56
50.3,55.34
77.31,80.15
43.33,42.56
50.64,49.48
37.81,34.31
178.38,176.34
35.56,38.2
136.85,137.07
145.02,150.19
154.78,158.28
168.47,166.84
9.43,8.64
95.5,91.65
104.68,102.7
88.79,85.79
41.87,41.68
38.47,38.45
29.98,28.7
133.97,135.98
45.96,47.29
189.1,186.48
115.92,116.13
15.64,10.65
110.02,113.1
124.16,126.96
196.35,199.2
185.93,184.6
79.82,78.83
77.19,79.09
83.43,83.33
136.73,134.51
79.71,80.92
175.76,173.1
31.27,26.28
88.05,89.19
175.71,176.88
119.32,121.84
175.89,172.67
47.97,45.54
173.02,171.04
21.52,22.67
122.23,118.27
198.2,198.08
166.68,161.97
105.35,106.43
54.47,58.63
45.52,45.79
19.02,19.53
106.09,106.49
123.15,125.19
83.74,83.01
195.87,194.02
100.34,100.86
49.62,50.61
171.19,174.44
184.81,181.49
27.07,30.24
162.66,164.09
65.06,66.34
75.29,77.3
141.68,137.58
9.81,13.64
186.6,190.37
118.3,120.49
78.36,78.67
87.09,90.17
68.95,70.32
138.02,141.62
172.68,173.15
189.64,192.12
60.61,55.81
106.27,102.91
118.57,118.63
86.99,89.86
144.42,149.73
20.03,20.42
200.23,199.77
52.1,51.57
78.21,76.59
27.62,27.38
99.59,100.89
170.91,171.05
121.19,121.95
165.26,166.11
27.01,30.2
170.17,170.8
198.82,193.39
61.63,57.15
135.89,137.98
37.77,38.38
96.75,96.55
193.69,193.8
42.17,37.83
164.07,163.12
194.6,193.99
50.4,50.38
141.85,144.76
117.27,116.72
82.67,80.99
43.51,45.28
43.37,40.03
158.73,154.28
56.75,56.64
39.84,43.65
194.36,189.44
18.06,18.57
107.84,104.42
115.39,114.17
29.58,26.75
135.71,135.47
90.57,87.91
107.26,102.5
173.08,174.58
16.18,20.18
175.38,175.67
178.6,183.84
84.05,83.35
17.06,21.42
72.26,68.04
157.99,157.5
125.28,123.34
76.33,74.77
59.62,58.59
72.25,75.38
114.02,113.85
138.09,139.7
71.85,73.28
193.13,194.33
133.39,133.99
38.47,39.68
160.56,162.73
175.31,179.14
41.39,37.95
178.99,178.59
32.18,33.06
135.31,137.09
111.06,110.76
41.48,41.79
102.51,102.51
29.69,34.59
61.99,59.16
75.77,74.42
22.3,23.82
197.67,194.9
144.6,140.73
132.3,131.89
193.47,192.46
147.3,150.08
135.64,137.28
5.91,7.25
97.37,102.63
121.88,120.38
52.13,51.66
14.1,15.22
152.74,152.16
149.28,150.1
82.98,80.81
87.77,85.58
87.51,89.2
70.05,71.21
172.83,169.0
159.64,158.56
198.43,201.46
172.89,173.48
121.39,125.26
71.09,70.92
69.05,70.33
177.72,173.5
107.09,106.28
179.26,183.9
148.71,143.78
118.81,116.73
60.06,55.43
191.87,196.63
132.64,131.72
10.6,11.13
194.75,196.34
105.07,107.61
52.28,52.12
112.5,113.22
173.64,176.47
160.16,161.58
71.54,74.97
10.18,10.59
21.39,24.31
195.83,194.15
71.45,74.0
90.64,92.88
70.95,68.35
122.08,119.66
130.75,129.95
27.49,27.7
122.76,122.16
197.24,199.55
164.17,165.25
180.37,181.69
63.43,61.78
109.9,112.39
180.82,182.08
64.52,63.72
26.06,28.97
153.01,152.15
193.15,188.32
32.36,34.03
55.48,54.97
141.88,142.8
12.12,7.72
195.6,193.43
129.91,126.29
161.35,160.32
151.61,150.18
40.14,41.06
102.64,104.25
44.62,46.31
43.31,43.69
154.31,150.86
200.64,200.0
47.32,51.12
130.59,130.28
198.06,198.24
118.5,118.71
135.62,139.3
14.49,19.31
191.76,191.92
166.13,161.7
47.75,48.02
155.32,156.02
145.67,145.54
181.21,184.96
25.09,23.14
95.38,97.05
150.9,150.29
120.14,119.77
88.23,83.58
143.16,140.19
142.36,145.55
61.84,64.08
172.4,177.61
58.33,54.65
31.95,30.84
152.96,154.17
120.87,124.15
127.25,129.85
193.55,196.46
111.02,109.44
198.98,195.07
20.66,20.86
98.74,101.78
75.73,74.52
97.78,102.52
81.35,81.1
135.8,135.79
107.3,109.42
33.0,33.96
189.32,193.84
109.88,111.77
128.67,130.55
172.08,170.29
167.68,170.29
23.21,22.93
175.38,172.13
39.21,40.14
33.44,37.98
136.68,137.27
105.31,108.46
25.08,23.93
117.33,117.82
83.84,88.24
36.47,32.0
142.47,146.24
108.02,109.64
134.83,130.39
159.5,157.7
102.41,101.14
187.51,185.24
73.86,73.78
156.34,159.2
115.32,115.78
131.39,131.52
163.27,161.87
113.78,109.49
166.51,163.09
197.42,195.34
47.64,50.22
149.89,153.99
137.08,133.81
10.97,10.33
61.38,58.05
84.33,81.56
167.68,168.25
18.39,22.58
143.34,145.57
149.43,152.35
75.82,74.28
25.5,26.62
193.35,191.4
136.58,135.51
91.23,88.83
135.71,136.6
149.43,146.52
66.46,61.08
190.32,187.62
171.98,174.53
100.16,96.9
126.59,130.63
23.91,21.69
164.04,166.87
64.29,64.47
28.24,31.51
29.12,32.52
110.42,113.27
101.92,104.47
34.43,30.85
167.59,166.57
157.58,152.82
160.62,161.83
180.72,181.72
133.45,136.48
160.15,158.67
92.37,96.46
63.71,59.09
150.23,148.11
47.43,46.28
134.62,135.58
53.78,54.84
109.69,109.19
174.07,174.94
35.11,35.76
148.31,146.53
59.29,58.55
12.36,12.31
118.81,121.23
164.84,162.13
143.64,144.45
68.48,70.03
172.9,175.94
174.76,174.94
68.34,70.24
135.64,133.92
174.61,175.13
48.68,47.99
109.87,112.79
9.35,9.94
109.43,106.64
51.61,51.1
115.04,114.64
33.8,35.18
102.0,101.9
37.17,32.56
34.76,39.77
98.37,101.19
142.72,141.53
36.43,38.29
104.07,107.43
127.49,125.61
177.42,177.07
41.88,36.45
107.9,102.28
124.98,120.19
103.06,106.69
132.47,134.3
188.15,185.05
96.91,96.46
175.03,174.87
30.82,31.81
133.85,132.9
138.75,140.15
142.11,143.81
87.75,83.89
69.69,69.19
189.49,189.38
120.47,119.1
16.97,16.76
124.26,123.6
90.25,90.11
96.1,94.85
153.2,156.68
177.79,179.01
188.0,190.98
117.52,116.69
45.21,42.95
82.82,81.1
25.62,22.24
50.38,55.0
11.16,10.21
51.52,52.26
133.41,136.12
51.82,53.44
17.78,15.61
143.22,140.78
165.33,166.35
140.68,140.19
111.02,110.47
25.09,26.42
58.47,60.86
92.95,91.85
153.18,152.42
95.18,95.32
118.92,119.56
195.06,194.58
186.2,188.88
29.3,27.82
172.09,174.77
159.74,160.02
174.57,174.65
10.01,11.58
197.75,198.64
146.11,147.99
29.51,28.16
105.52,102.01
89.22,86.01
109.18,107.43
65.3,62.99
199.35,196.43
161.42,162.5
146.02,150.52
26.14,24.56
149.47,149.45
59.81,58.33
154.84,154.7
130.97,131.95
194.52,194.24
155.19,155.4
165.99,167.64
165.71,165.23
139.22,140.82
83.07,88.48
19.68,19.28
137.62,136.64
76.45,78.83
61.4,60.53
37.06,36.71
29.22,31.42
36.9,33.1
46.11,49.3
68.54,67.56
133.56,135.84
72.22,71.59
86.0,82.89
102.95,98.64
130.19,127.6
199.76,201.3
142.88,139.49
78.59,77.62
146.47,147.91
57.25,59.24
28.87,24.96
63.29,62.13
60.44,63.77
158.13,156.21
109.17,107.53
69.42,69.49
150.01,149.69
177.92,177.77
32.08,33.93
114.25,114.45
43.17,42.24
179.02,179.56
95.9,100.19
19.44,20.55
108.37,105.55
128.87,126.17
151.37,151.33
81.37,79.67
184.45,184.54
42.62,39.35
168.24,172.91
122.0,124.68
163.43,161.81
142.65,144.35
31.81,30.8
19.58,16.27
16.66,12.81
166.57,167.61
98.78,100.11
178.24,176.51
66.33,65.32
181.0,184.63
36.26,36.29
124.87,123.2
134.86,130.83
130.43,130.14
122.98,119.29
41.52,41.32
61.84,62.97
143.78,139.57
66.72,67.17
23.52,24.28
165.01,165.39
66.69,67.7
152.45,156.5
103.51,104.84
88.96,90.21
96.45,95.68
151.77,152.39
46.64,46.2
40.55,39.03
58.59,61.67
191.97,195.68
117.53,118.62
20.27,19.5
121.62,118.5
77.28,74.61
114.88,112.08
194.4,196.82
175.72,176.24
171.78,168.81
114.18,113.08
158.94,158.62
30.98,32.77
146.31,145.98
183.35,184.75
167.85,171.79
150.44,155.94
179.25,179.3
122.28,125.38
120.26,122.69
130.72,129.61
174.53,172.6
12.05,14.4
97.56,97.97
22.34,20.39
40.32,41.31
85.14,83.78
54.87,50.58
42.94,42.36
151.95,149.99
7.69,9.04
44.63,39.72
137.91,132.14
82.82,80.14
136.78,133.54
124.87,125.29
10.16,11.23
166.08,165.37
129.79,129.95
74.73,75.05
40.85,42.75
67.89,70.94
70.24,66.36
162.43,161.38
190.88,189.31
183.9,187.84
173.05,170.01
166.41,166.93
93.2,90.65
60.5,59.17
102.37,101.61
10.8,13.89
54.64,54.52
121.14,121.93
60.59,64.8
125.07,125.72
88.55,86.96
100.28,98.5
16.75,13.6
96.87,95.0
29.5,29.93
106.32,106.32
150.5,150.93
21.69,18.2
173.41,174.4
68.83,71.81
102.49,99.7
93.28,91.64
165.65,165.54
9.24,12.14
102.27,101.52
35.24,37.69
125.7,127.83
78.03,78.49
123.27,120.29
11.13,9.41
112.07,116.86
159.63,159.3
146.92,144.35
184.6,180.12
58.07,62.49
124.44,119.69
94.96,97.91
92.98,92.63
26.66,29.95
32.92,35.47
48.2,46.91
134.38,138.07
62.5,64.58
107.07,109.9
158.2,157.07
116.3,118.97
98.92,94.85
83.01,80.81
132.47,135.34
187.09,187.81
124.44,124.48
192.36,193.24
19.78,16.64
87.25,88.82
72.81,70.9
40.47,44.98
191.26,189.0
124.25,120.21
148.56,148.71
77.53,80.71
50.99,47.67
28.13,27.87
117.31,121.32
133.42,135.03
155.38,156.8
92.34,90.41
71.02,73.49
52.42,49.24
180.03,182.57
132.57,127.35
113.35,114.04
47.35,48.75
109.62,107.51
169.32,169.05
192.82,191.67
144.07,140.87
91.2,87.77
144.02,149.27
57.38,60.85
44.87,48.55
16.59,15.98
48.98,48.99
172.78,170.45
64.87,66.59
34.72,38.26
54.58,56.31
98.44,99.43
47.65,45.53
29.73,30.48
196.28,198.2
26.11,25.42
91.06,91.75
