uber_cost,taxi_cost
33.53,34.22
89.16,91.51
134.86,135.08
195.67,195.5
171.06,174.33
108.4,107.98
29.27,26.93
141.11,138.66
147.0,145.92
87.97,83.65
22.69,23.4
160.6,164.05
171.09,170.39
125.49,126.41
32.76,33.08
121.21,125.62
163.97,163.7
45.09,48.76
36.86,32.67
84.22,83.83
58.89,59.74
152.44,156.22
26.38,27.93
51.8,48.27
22.46,22.67
97.1,94.6
73.76,70.68
44.82,47.11
37.4,35.17
26.63,28.43
93.57,91.33
80.86,76.07
181.82,182.99
65.41,63.74
102.01,103.66
75.14,73.32
113.58,114.23
115.65,113.36
128.75,125.96
122.53,121.1
155.66,155.28
141.69,139.02
152.98,157.88
44.35,47.09
150.88,147.13
162.15,158.27
110.92,114.04
149.74,152.42
115.34,115.28
172.5,171.81
179.31,180.98
18.28,17.85
26.84,24.96
64.62,68.6
119.71,118.03
148.31,150.06
153.53,155.7
179.52,180.6
65.59,64.54
143.63,148.44
103.89,103.34
64.75,66.68
121.94,117.66
129.83,128.84
141.85,136.4
40.84,38.43
66.81,62.14
16.9,17.03
82.89,79.24
67.69,62.69
175.52,175.24
184.1,180.74
90.84,92.54
136.05,139.82
95.29,96.64
68.43,66.62
80.06,75.73
47.25,46.4
97.7,100.71
161.5,157.32
76.95,78.68
14.33,14.8
104.99,108.98
96.91,99.78
184.13,187.62
8.69,10.15
66.46,69.52
51.12,52.67
117.58,118.93
12.55,13.33
16.94,18.78
163.39,163.35
25.22,24.49
23.55,24.4
30.35,31.56
165.85,167.16
132.07,130.77
197.42,200.7
109.7,112.41
94.01,98.62
148.82,144.91
112.49,113.95
182.55,177.94
201.3,198.94
74.3,75.0
82.49,84.6
56.22,57.5
12.53,10.7
25.75,23.48
110.61,107.78
138.93,138.52
10.62,12.22
92.35,93.41
177.57,177.18
15.05,13.02
154.3,156.41
128.91,132.15
118.16,115.12
147.18,144.04
46.62,46.18
167.7,167.21
177.14,175.24
74.86,71.33
98.86,100.48
72.43,76.39
109.4,109.36
179.49,182.2
90.1,93.0
109.25,112.53
155.29,154.85
183.63,183.3
21.05,21.38
32.55,30.58
147.26,147.69
57.02,61.75
51.14,53.45
88.4,88.05
182.81,180.42
146.62,146.65
101.02,102.99
46.28,47.68
117.88,120.93
170.5,168.2
42.33,42.37
113.2,111.96
145.09,143.63
89.18,92.02
185.63,183.5
80.61,83.41
179.38,179.46
108.98,110.52
125.46,124.94
140.32,140.07
132.4,134.96
159.06,163.44
183.61,182.04
46.57,47.61
37.76,35.52
187.93,187.01
73.12,75.08
83.26,85.23
103.23,105.24
102.97,101.19
15.57,17.01
113.35,114.49
20.91,18.85
102.54,106.3
11.17,6.92
25.46,27.32
160.52,161.67
178.62,179.56
89.32,90.26
102.13,107.22
128.71,128.5
18.19,17.04
61.93,60.02
157.25,156.69
96.25,94.64
89.9,91.83
10.89,14.11
120.02,118.74
120.43,117.3
154.41,150.95
132.32,127.94
123.69,124.37
156.11,155.67
95.36,96.47
199.34,198.16
123.36,123.26
79.88,80.56
155.56,151.54
49.43,45.84
192.87,190.43
174.16,172.9
46.48,47.06
194.79,193.27
140.5,144.6
141.49,146.08
168.25,167.72
128.35,126.39
195.82,194.49
96.56,93.82
30.71,30.24
119.94,122.05
101.18,104.29
12.75,14.59
169.29,171.84
118.39,117.12
110.08,110.19
18.14,18.41
102.52,100.52
168.87,167.19
127.56,128.2
73.47,74.34
174.84,172.95
166.65,166.37
134.46,137.75
148.89,148.09
61.48,65.72
99.81,99.45
47.82,47.16
96.41,98.24
110.78,109.99
186.01,182.0
87.16,83.56
103.4,104.76
178.92,176.75
9.56,12.62
56.64,56.26
94.77,95.81
186.27,183.37
136.35,133.63
87.34,86.93
137.71,139.68
96.21,98.33
47.22,46.8
93.07,88.29
151.42,148.36
24.45,23.41
9.86,9.04
120.44,124.66
37.05,37.98
10.87,6.46
73.55,73.18
141.51,138.84
83.88,80.6
155.54,155.78
28.03,23.66
91.33,92.43
11.12,11.19
13.84,13.66
134.84,135.01
173.64,174.88
189.33,189.7
113.84,113.45
46.95,44.6
153.32,153.96
64.78,64.68
103.92,103.28
196.69,194.49
147.8,144.74
34.06,33.04
75.1,74.73
102.32,99.39
86.27,86.31
92.54,89.41
154.64,154.59
124.46,125.28
13.99,12.78
187.11,185.24
178.09,176.65
10.76,12.15
84.69,80.53
124.44,123.21
69.5,72.32
163.29,168.7
11.9,15.75
122.78,125.24
151.87,151.67
51.28,53.68
188.69,187.0
168.97,166.82
89.84,84.56
109.56,114.32
58.68,53.65
78.43,77.52
67.73,67.11
21.36,19.1
86.99,88.99
164.15,164.06
182.11,180.94
84.62,87.08
40.79,44.71
41.68,40.66
67.63,70.51
44.04,44.08
171.02,171.16
119.91,116.84
32.2,29.76
170.57,167.25
68.75,65.82
56.13,56.82
156.73,159.15
84.59,81.57
48.83,43.0
121.39,116.16
162.56,161.0
32.41,32.38
30.55,28.4
98.4,96.01
76.45,77.98
106.24,107.23
41.33,42.99
86.18,84.51
166.91,166.33
105.41,106.82
177.61,177.76
105.8,101.96
15.43,16.34
41.85,45.65
186.62,186.48
54.54,51.84
139.93,141.36
77.91,77.35
176.37,178.35
179.73,179.84
70.06,69.63
35.27,32.58
33.95,28.79
171.36,173.58
180.79,182.39
126.4,127.16
74.1,71.96
155.97,153.49
67.74,65.14
82.47,81.88
91.8,91.2
135.15,136.77
191.24,192.66
20.51,24.49
121.6,122.03
189.18,189.98
13.36,15.08
19.96,23.46
71.96,66.88
150.24,148.65
125.71,129.83
177.93,180.99
13.41,8.94
21.21,25.45
71.3,70.51
196.11,196.33
78.3,78.18
186.82,187.65
80.44,85.45
60.17,59.25
143.55,139.15
150.28,148.13
58.67,58.4
25.77,25.12
63.42,62.67
140.45,142.79
141.99,138.34
57.79,60.83
139.75,139.42
110.89,107.24
33.49,31.71
73.16,71.6
51.43,51.19
57.79,57.8
67.49,65.49
91.67,91.16
124.07,126.32
90.59,90.63
34.43,34.85
101.08,104.68
32.09,36.88
148.0,146.95
