uber_cost,taxi_cost
151.18,149.26
76.12,78.2
157.66,161.59
109.23,114.35
75.34,75.58
118.2,119.23
84.24,84.42
104.32,105.94
78.6,81.04
75.83,72.95
95.82,99.58
29.42,28.7
154.41,152.73
133.63,129.88
159.35,159.69
143.92,142.97
106.12,106.92
9.71,9.99
91.58,91.69
184.03,184.79
89.74,91.08
179.68,181.01
34.19,33.42
133.8,131.72
115.69,118.49
26.94,24.4
180.82,180.35
31.29,34.54
174.36,177.01
10.42,7.43
146.78,146.98
84.57,85.13
12.93,7.42
123.81,127.76
114.39,113.38
31.24,29.88
84.27,81.72
135.71,135.24
38.81,33.38
20.69,21.71
188.02,185.21
121.27,119.79
116.65,117.07
76.32,76.35
111.72,112.94
79.28,76.16
54.75,56.68
32.78,34.73
68.26,69.44
136.76,136.68
114.12,112.28
94.47,94.34
120.63,118.85
176.82,180.38
52.36,51.65
10.9,14.92
176.15,176.95
23.0,21.11
142.57,146.97
61.07,62.44
38.85,40.03
106.69,106.94
162.05,162.44
48.84,43.42
71.86,71.59
24.51,24.33
46.82,44.28
48.71,50.96
81.19,82.75
15.78,18.65
35.06,33.16
38.74,34.46
177.37,176.49
119.64,122.4
118.91,120.22
76.66,74.26
122.96,126.9
43.92,47.09
77.03,76.78
56.85,55.49
198.75,199.09
146.12,148.26
79.0,73.63
16.1,18.61
102.2,99.12
77.85,75.74
148.32,147.53
54.16,51.54
14.34,16.83
72.2,70.97
107.79,109.62
140.18,138.6
83.01,82.18
114.7,116.44
141.96,140.21
83.92,83.91
189.58,193.28
76.11,79.75
15.95,16.76
168.05,169.44
129.3,130.26
124.34,124.21
153.69,155.99
85.68,87.05
8.7,11.68
31.88,32.13
65.27,64.25
72.06,67.36
51.69,51.73
65.54,64.28
27.42,28.54
25.82,23.58
144.9,145.96
56.0,52.08
43.67,44.74
152.12,149.72
12.07,7.94
112.34,113.89
202.69,198.97
186.92,182.78
159.87,161.51
75.34,72.16
62.56,60.85
47.14,48.79
120.33,123.34
28.34,26.18
140.55,145.97
44.95,45.22
123.67,119.29
106.85,105.88
168.82,170.93
74.63,76.79
43.7,42.89
58.91,55.74
57.23,58.13
177.66,175.28
40.65,43.19
62.37,62.74
77.83,77.81
33.48,29.41
129.01,129.62
114.11,113.08
78.95,77.96
193.67,193.36
195.2,198.76
123.47,122.79
86.68,83.15
45.75,43.0
107.11,105.44
173.7,176.77
188.43,189.88
25.34,28.78
158.61,159.41
193.29,190.66
38.72,40.07
30.74,27.04
151.22,153.54
117.68,115.69
177.09,180.23
106.56,107.23
160.8,163.22
141.48,140.39
176.35,177.74
183.7,186.87
103.89,101.28
102.41,103.32
77.11,76.39
49.72,52.47
42.58,40.99
57.73,59.97
144.81,145.37
51.34,48.54
84.17,79.97
123.12,126.79
33.33,31.56
147.09,147.2
195.01,191.73
165.53,164.55
99.63,99.49
152.7,151.88
