uber_cost,taxi_cost
132.69,126.06
203.13,200.66
173.94,172.96
184.16,184.68
133.84,139.6
150.64,152.75
105.0,105.35
36.11,42.23
174.11,179.12
191.72,194.87
99.45,94.28
149.95,145.36
46.81,44.92
151.82,151.56
172.82,178.13
94.67,100.07
148.91,151.06
90.0,85.48
111.07,115.93
157.23,151.98
14.97,12.72
132.27,131.49
161.71,161.25
46.75,47.37
42.32,40.94
89.39,90.89
19.71,18.8
29.22,29.03
177.79,178.72
72.62,73.97
116.01,117.11
21.46,17.78
39.68,35.62
98.28,102.84
60.87,58.02
146.75,147.76
159.89,154.86
67.83,67.9
84.26,83.19
117.63,110.77
36.76,36.95
191.41,190.9
94.07,96.36
123.78,120.41
149.72,142.52
81.76,79.97
120.57,120.01
37.54,31.21
121.39,119.33
144.14,139.96
47.79,51.59
142.77,142.29
92.75,86.07
67.46,74.18
149.56,151.2
152.51,147.87
178.56,178.91
193.19,191.91
193.61,197.43
138.75,139.4
78.56,75.76
183.86,183.77
195.25,195.78
183.63,183.92
41.25,39.94
201.59,201.95
110.43,110.57
41.8,41.81
82.73,79.23
153.94,148.62
105.02,105.08
164.49,163.64
67.61,67.57
200.56,195.68
93.83,93.8
118.49,116.74
199.4,197.23
139.59,132.71
201.01,199.52
53.66,57.36
83.46,85.04
63.09,67.55
124.64,121.17
87.84,81.56
91.8,89.82
184.46,189.5
59.4,59.85
191.45,192.3
130.5,126.68
79.33,81.73
157.97,158.93
104.7,98.27
79.06,83.07
141.72,148.21
118.18,117.69
111.97,111.68
186.1,182.39
125.99,127.47
148.51,149.5
165.17,170.43
107.84,105.77
50.93,51.56
153.56,152.73
130.34,132.31
172.41,174.08
114.38,112.28
87.41,82.74
120.49,120.04
132.29,131.21
60.28,60.76
35.82,41.27
85.14,86.35
182.26,180.45
39.91,34.92
157.1,154.54
22.85,15.38
54.34,52.09
51.52,50.77
81.36,78.95
71.09,71.73
56.1,49.86
52.06,50.22
38.97,38.49
86.83,88.87
141.29,138.06
46.17,50.66
44.31,47.79
55.54,55.02
51.51,49.58
159.84,162.47
179.44,176.41
202.5,200.6
182.28,184.76
128.47,130.94
46.71,41.44
111.25,107.78
147.07,143.62
46.45,44.12
119.49,124.18
73.43,76.81
147.22,147.41
111.57,114.32
174.39,172.59
154.04,158.91
134.4,132.41
178.78,177.04
151.48,147.74
82.12,79.71
62.05,61.76
139.33,142.76
18.71,14.3
140.28,136.5
196.25,198.5
189.16,193.66
172.88,175.52
34.36,38.56
156.99,156.26
150.63,155.06
119.29,120.41
15.49,16.67
101.57,99.13
97.23,98.58
18.07,24.4
75.24,71.12
123.16,122.07
62.03,60.57
79.29,81.97
93.83,99.83
127.5,123.89
76.37,74.76
162.08,158.28
23.05,21.52
168.83,165.64
72.64,70.94
29.86,24.38
112.31,112.74
192.82,193.43
108.73,109.05
67.28,66.33
103.08,104.17
49.86,50.97
116.0,115.18
27.68,27.56
48.25,53.4
38.46,44.96
198.34,201.83
155.39,154.63
194.69,193.57
182.1,178.89
152.65,155.06
88.67,83.63
151.24,153.45
35.06,33.24
70.54,71.77
49.19,49.79
77.78,79.98
145.18,142.01
129.56,127.18
183.05,181.83
178.98,171.01
195.99,191.58
101.64,102.95
153.99,153.94
122.42,122.86
85.64,84.37
172.78,176.08
35.57,29.68
195.88,195.91
161.35,159.88
35.47,35.23
115.04,109.77
60.41,63.41
190.32,188.71
41.29,44.78
152.0,157.76
81.69,83.41
89.44,91.42
169.95,172.05
190.6,187.09
91.61,87.22
192.08,189.32
30.27,31.68
30.39,33.67
197.76,194.03
97.64,93.87
104.78,103.53
63.88,62.75
127.53,123.61
89.88,92.08
183.75,181.13
167.74,166.43
99.31,96.35
162.81,161.0
20.4,22.95
50.8,51.07
122.63,123.36
149.31,150.01
74.16,75.89
154.63,156.84
113.91,112.98
47.19,46.34
145.97,141.16
47.95,42.67
108.64,111.34
44.87,43.34
21.11,22.58
49.83,47.64
25.57,30.47
33.63,34.86
52.61,52.6
171.99,174.4
34.76,34.09
108.56,109.03
62.95,62.79
48.56,53.34
110.76,112.46
195.0,197.16
62.65,64.49
168.19,161.72
41.56,44.8
159.39,153.14
172.03,174.48
170.67,166.1
18.96,19.79
60.69,57.04
52.18,49.32
148.78,152.03
30.3,33.07
170.41,168.12
132.56,133.64
61.33,59.58
167.35,166.48
131.91,131.95
114.05,118.41
159.83,159.21
130.12,131.51
24.2,28.72
122.3,120.17
71.48,70.53
203.8,201.32
199.08,195.79
46.12,46.91
131.48,135.74
197.58,199.64
156.03,158.75
199.06,202.12
73.72,77.93
64.95,63.17
146.88,148.0
112.93,113.93
51.27,50.95
153.94,158.46
37.51,30.83
115.11,119.1
125.31,125.0
127.52,133.93
156.45,153.8
36.32,37.56
157.17,153.95
16.9,18.7
50.71,49.15
122.67,128.16
67.68,69.12
30.63,26.88
30.47,31.84
68.79,66.22
145.06,144.32
82.89,85.95
186.01,189.49
52.78,56.27
145.54,142.48
74.38,74.15
26.08,27.46
125.93,125.44
123.07,119.87
122.32,124.38
180.82,176.02
98.85,100.57
48.13,55.65
159.94,156.84
40.77,41.82
76.05,72.14
151.48,150.56
74.39,73.2
94.0,96.45
184.25,190.45
181.65,186.64
169.67,170.63
82.14,75.37
125.37,127.14
88.95,89.36
149.29,143.76
93.06,91.68
145.76,143.26
195.43,190.31
190.92,192.95
39.47,43.81
42.62,43.66
130.76,135.68
57.92,60.19
85.81,81.74
139.17,141.95
123.43,124.94
38.28,39.04
84.19,85.68
99.66,97.56
93.52,100.31
76.46,73.22
90.77,87.55
73.01,72.34
165.57,163.24
36.83,37.98
144.58,139.29
17.49,15.27
162.81,163.74
133.3,137.4
74.53,75.85
74.15,76.35
14.63,14.51
77.51,80.91
82.89,85.08
178.55,185.51
176.96,175.4
148.73,147.32
25.19,22.81
153.3,156.33
162.38,167.28
140.09,136.45
146.82,141.79
52.77,53.73
71.15,78.83
67.86,72.57
70.97,73.03
60.03,60.38
156.07,154.73
173.85,177.23
25.2,26.55
176.72,176.68
95.55,100.22
63.1,66.98
20.73,18.39
169.59,169.92
129.5,130.53
92.16,94.62
61.73,54.87
100.58,101.88
169.23,167.59
27.68,25.19
52.33,55.02
35.75,36.6
85.15,85.11
183.68,181.81
148.91,150.8
102.72,102.32
202.35,201.34
194.3,197.89
145.86,147.79
16.48,16.31
82.85,84.92
81.87,82.86
119.42,122.35
168.03,170.79
184.38,185.9
142.41,142.84
125.33,129.12
21.15,27.35
130.5,128.88
168.12,169.56
56.43,53.11
85.71,85.46
94.35,90.42
93.14,99.44
188.71,189.3
100.79,98.43
67.54,65.92
181.66,182.04
22.53,22.55
184.74,183.61
94.88,96.56
120.33,126.28
149.19,152.55
175.99,170.6
27.93,21.66
147.5,148.26
95.59,94.55
17.28,20.32
77.2,75.76
97.63,97.81
174.82,171.54
114.66,115.84
113.17,109.23
47.49,48.2
144.09,140.69
124.58,126.18
66.52,67.91
48.7,46.44
161.72,154.59
139.89,139.8
135.12,129.17
80.45,84.25
11.63,13.29
97.7,97.51
92.08,99.45
121.38,127.94
156.7,152.34
133.28,135.07
37.67,34.3
169.3,164.62
138.14,139.86
71.64,77.9
86.22,85.03
157.85,162.77
124.49,123.57
81.81,81.66
128.45,128.02
114.89,111.61
193.33,191.95
50.0,50.09
56.51,53.95
140.12,139.03
118.9,119.79
79.44,77.7
84.84,87.42
94.1,92.74
188.04,190.75
65.12,63.43
125.95,125.88
192.59,196.94
73.24,71.42
116.08,121.73
87.04,87.94
38.78,36.56
145.86,150.27
70.67,67.47
185.02,187.77
23.86,24.69
138.43,141.0
115.19,111.9
65.18,68.76
155.2,156.75
59.28,58.63
194.49,192.25
179.4,177.29
79.8,76.51
118.13,124.52
154.56,160.58
157.34,153.74
198.21,196.82
27.44,26.99
135.39,135.94
49.13,46.08
164.62,169.74
172.36,170.39
103.79,103.15
96.47,95.64
20.1,24.62
82.99,86.47
153.26,150.51
106.59,103.1
155.94,158.58
68.89,68.18
170.1,165.87
128.81,130.16
37.68,38.62
157.5,151.61
30.7,31.87
195.24,191.76
80.97,81.08
124.85,125.7
160.49,158.34
104.65,99.16
117.81,123.51
58.0,64.64
29.63,33.7
121.93,118.74
128.26,128.71
112.39,110.51
121.86,120.4
193.49,193.7
137.22,135.5
129.5,129.51
139.53,139.47
51.39,52.74
74.48,74.3
36.59,37.24
199.55,197.36
90.66,89.65
92.89,89.39
154.35,154.51
134.37,131.32
106.33,111.03
136.12,139.87
196.16,191.34
112.17,118.65
126.38,130.79
105.73,105.82
171.27,171.07
156.39,155.2
108.25,105.97
183.12,183.02
125.13,123.16
67.21,62.05
118.94,112.78
198.74,195.82
191.2,191.75
24.15,30.77
181.69,181.33
189.34,191.71
80.64,80.17
50.13,57.36
41.77,41.47
153.23,157.0
188.62,185.83
121.36,125.65
179.03,182.14
81.8,79.83
168.55,165.41
40.92,41.52
55.39,58.62
155.76,155.13
155.16,159.36
63.91,63.73
170.51,176.32
181.18,181.92
107.14,105.79
148.54,144.82
109.6,113.57
154.41,152.46
68.27,71.97
181.97,187.84
142.37,141.9
30.05,27.25
127.35,128.67
67.41,63.27
101.69,105.9
145.93,141.52
152.78,149.24
14.0,19.65
186.87,184.5
72.09,66.68
104.61,103.78
34.62,33.75
13.24,17.87
149.3,147.03
193.23,187.48
53.27,50.78
98.29,103.29
43.02,48.59
173.94,172.29
146.48,153.32
107.37,113.51
63.32,65.0
157.5,157.93
59.61,62.98
26.55,33.93
189.78,183.47
187.09,188.44
130.97,127.98
29.02,27.02
180.32,179.29
139.85,138.47
59.89,59.23
96.83,93.6
174.66,175.53
69.35,66.3
97.74,94.11
47.14,43.35
90.51,92.0
17.28,15.8
181.13,186.67
181.56,181.21
59.65,59.47
111.97,111.32
91.78,88.91
171.39,168.18
79.95,76.1
185.85,186.6
168.05,170.79
90.6,88.22
39.41,42.23
53.13,52.96
27.65,23.21
99.83,104.36
86.2,85.2
35.2,34.77
106.89,106.65
199.22,202.66
105.28,109.08
183.66,188.96
51.27,49.06
46.84,43.46
157.9,157.25
190.17,192.8
170.36,166.18
160.46,167.34
179.42,176.87
99.99,100.05
83.1,76.61
58.63,56.68
97.63,101.34
133.13,137.23
143.46,137.36
81.8,81.15
156.37,161.9
197.4,196.57
180.4,179.61
151.63,151.0
75.75,69.95
48.92,48.76
32.11,32.75
181.01,175.08
175.25,171.33
25.93,31.08
59.2,62.3
99.2,97.52
147.07,151.02
124.16,123.32
183.57,181.58
141.19,139.79
120.8,121.33
173.86,178.32
92.38,93.98
192.28,190.16
117.24,118.73
185.16,181.45
30.46,34.99
42.75,43.82
13.08,20.51
50.89,50.87
189.65,188.6
85.5,91.67
124.53,118.98
74.99,79.51
40.55,36.1
66.85,63.57
127.58,129.85
46.23,48.65
152.53,151.91
22.59,18.93
178.28,184.4
22.15,23.68
146.26,143.63
132.81,133.54
173.46,170.81
30.01,36.78
45.5,48.6
98.79,97.54
53.97,58.45
188.38,183.24
48.64,55.7
170.31,170.82
88.73,89.48
78.54,78.12
183.11,184.62
138.72,137.4
130.36,134.74
197.35,195.09
104.37,103.83
39.55,40.78
160.36,158.2
107.17,105.4
53.8,56.33
112.21,114.39
191.36,191.58
61.11,62.85
65.84,65.15
90.68,88.55
105.82,101.13
64.05,60.18
127.42,122.92
132.58,128.54
89.38,92.97
79.97,76.12
71.6,70.63
33.14,37.34
196.41,200.58
114.73,112.8
160.36,164.2
70.04,76.04
91.49,95.68
103.75,108.0
167.0,167.23
113.29,114.94
27.57,28.08
37.55,35.28
141.56,142.51
49.13,51.47
184.71,185.65
60.96,58.51
191.18,190.64
132.75,134.4
184.36,180.7
51.76,52.95
157.21,159.93
98.94,94.19
80.52,85.17
153.84,154.24
168.75,165.07
185.99,183.32
67.36,67.78
83.57,82.51
90.83,86.01
54.99,57.79
35.2,41.89
103.39,104.73
65.46,67.85
136.46,141.98
155.97,148.28
29.5,34.79
144.25,147.26
70.13,66.87
149.81,149.54
87.7,87.25
61.89,66.99
145.68,139.9
188.23,186.06
77.87,76.28
104.46,103.14
