uber_cost,taxi_cost
93.78,92.2
29.16,31.22
182.92,183.82
26.11,26.54
111.74,114.36
99.26,99.92
15.11,11.15
147.32,147.27
57.66,52.04
32.27,32.25
60.12,59.0
19.39,19.24
68.52,69.89
54.73,56.16
59.22,60.12
79.93,79.25
45.02,49.02
117.24,117.83
104.8,103.76
64.19,65.19
133.61,132.32
12.42,10.46
12.18,13.99
133.48,130.68
185.92,181.36
21.5,17.14
22.9,19.12
161.17,156.84
11.79,13.4
70.07,69.96
11.96,12.5
82.3,86.36
161.66,162.88
198.41,199.77
153.99,157.42
122.03,120.87
50.35,47.13
109.66,108.09
97.28,97.14
114.55,115.78
168.56,170.25
83.33,84.43
143.38,146.04
39.08,36.71
13.47,13.8
15.67,13.74
110.5,110.45
107.11,109.68
10.65,13.62
77.24,75.62
45.94,49.94
87.38,90.53
56.4,56.56
67.98,69.78
43.08,42.07
61.38,60.95
73.35,72.0
101.35,99.03
48.33,46.49
166.76,166.39
97.74,100.68
69.9,69.51
61.72,65.08
161.46,160.98
24.16,25.47
172.96,172.84
24.14,22.1
6.55,10.12
15.3,14.36
174.64,176.33
155.24,151.72
187.87,185.93
101.52,96.7
36.34,39.0
171.73,176.53
28.96,31.88
142.07,142.03
56.02,53.85
179.58,178.19
30.27,31.51
62.86,60.01
122.89,125.32
35.91,39.37
138.61,138.76
177.14,177.52
96.5,93.13
64.91,66.51
90.24,89.85
97.1,99.88
38.83,36.67
104.44,102.6
131.87,130.41
191.42,191.1
110.69,112.37
34.5,34.89
9.42,9.54
32.78,31.65
146.43,143.51
185.83,186.29
189.6,191.95
119.75,116.8
129.21,128.37
188.48,184.24
143.29,142.47
88.81,90.94
81.79,85.52
70.06,71.3
107.07,104.08
20.41,20.16
104.39,105.26
65.96,68.19
12.62,7.87
66.45,65.34
82.39,82.43
136.94,136.69
119.65,118.42
48.74,44.3
112.04,112.7
181.81,182.32
144.03,146.64
56.3,56.66
78.86,75.44
15.51,17.88
10.07,6.67
66.32,63.17
153.06,156.25
161.66,164.69
27.8,25.26
158.44,157.13
90.56,88.89
115.78,119.13
102.76,102.32
29.7,29.55
153.9,153.73
155.09,155.07
117.48,116.37
23.94,23.91
64.56,63.63
172.94,173.08
182.46,179.88
66.96,63.65
100.63,96.19
161.57,161.13
96.82,97.14
98.02,95.62
184.88,183.22
163.9,164.9
87.85,90.44
43.65,45.0
82.35,81.21
162.0,160.63
89.06,86.24
130.04,127.23
22.36,19.46
49.78,50.18
113.52,113.58
114.45,116.52
129.28,132.27
188.38,187.83
167.89,163.59
53.98,51.81
78.39,77.07
166.52,165.34
77.52,76.58
45.33,40.49
143.32,142.48
16.92,16.55
50.88,48.52
55.13,53.59
144.01,143.17
121.29,121.6
136.26,138.78
149.67,146.21
196.35,197.87
50.29,53.17
103.33,101.69
18.27,20.77
117.06,113.27
82.86,81.42
73.99,71.16
95.16,95.61
77.41,78.49
146.5,146.12
19.28,16.7
121.15,122.12
116.4,113.59
33.42,36.84
44.09,46.58
31.98,34.4
68.67,68.36
94.14,90.12
83.45,80.07
67.01,69.11
99.61,101.36
182.03,178.88
45.25,46.52
24.29,26.11
141.63,140.55
125.88,121.8
101.64,103.81
138.35,137.41
161.91,162.62
174.2,178.97
113.43,110.38
98.49,100.93
194.86,194.16
28.63,30.72
55.19,52.99
116.94,116.64
91.12,92.57
148.62,148.68
133.53,133.22
63.95,62.91
75.3,74.44
11.5,7.41
34.04,29.88
145.79,144.31
171.05,173.12
197.63,197.86
199.21,200.21
85.98,88.26
164.14,162.19
160.1,160.04
38.78,36.43
34.03,38.16
9.08,7.87
178.38,182.8
150.08,148.73
119.76,119.81
104.9,102.32
195.8,196.26
71.59,74.0
199.09,196.58
118.77,118.36
80.81,78.1
183.74,179.79
7.55,8.54
182.76,182.17
165.91,165.73
47.36,49.75
98.54,100.9
43.9,47.95
103.41,104.14
129.46,134.72
114.07,112.59
166.95,168.79
14.86,17.02
167.0,171.42
57.88,58.31
181.45,183.65
40.7,40.1
82.19,83.06
14.64,14.64
32.4,34.12
181.24,181.0
102.2,102.86
89.55,90.37
11.49,15.34
81.74,85.75
24.15,21.14
184.58,186.07
195.13,193.69
31.72,34.47
72.27,74.19
75.47,79.46
159.38,159.01
130.85,132.14
167.33,170.77
90.21,91.33
88.38,87.43
185.32,184.86
84.29,80.7
65.19,68.71
168.56,166.67
61.38,60.38
117.76,117.3
46.25,48.68
70.45,71.37
175.5,175.54
65.48,66.02
102.42,99.34
153.64,150.89
36.17,38.27
35.41,34.9
9.05,8.2
178.6,174.04
72.33,70.99
93.57,90.84
74.44,73.04
108.13,105.03
68.17,67.11
184.84,189.51
146.54,144.78
186.12,187.03
178.54,174.63
30.31,30.43
174.97,173.87
46.76,46.68
143.2,142.67
66.15,68.79
180.14,182.04
95.04,91.34
168.77,167.85
107.08,106.33
100.64,100.96
153.37,150.05
34.31,37.98
163.25,159.04
93.76,96.74
79.19,77.92
152.86,151.92
122.98,125.31
161.21,159.28
80.88,78.18
54.16,49.81
156.8,157.18
57.61,55.61
17.59,16.73
117.28,121.18
194.79,195.99
128.25,128.08
110.95,110.53
54.38,53.56
122.98,126.17
61.26,59.37
129.17,131.13
134.03,131.31
11.26,9.4
109.95,105.94
109.36,107.03
161.72,161.43
183.71,182.53
11.64,13.04
37.14,37.01
132.97,132.89
48.77,52.84
74.86,70.24
175.65,180.51
135.06,137.89
182.6,181.75
61.17,62.96
156.64,161.81
164.31,163.38
144.82,142.76
187.67,188.0
68.25,64.93
129.28,130.47
136.71,134.39
176.43,180.06
29.13,28.33
117.48,118.07
44.42,45.75
179.9,181.01
80.53,75.7
91.21,96.36
171.07,175.09
159.77,158.94
89.61,94.43
135.73,133.99
13.58,13.05
144.13,141.01
192.32,190.54
140.38,143.76
134.53,133.4
39.8,39.36
71.02,74.06
153.87,150.02
54.4,56.18
100.67,103.93
190.51,185.12
70.31,68.35
156.58,161.04
82.82,84.84
32.67,34.24
187.63,185.23
168.93,167.84
42.03,46.41
108.39,112.64
135.31,133.96
95.24,97.67
13.11,12.69
108.53,108.24
161.12,165.2
16.28,16.51
195.81,194.01
28.01,29.06
34.34,38.73
106.76,105.5
123.77,123.12
58.57,59.98
63.39,64.53
54.52,53.01
48.71,46.76
95.75,94.44
48.43,52.72
178.08,180.12
22.33,22.36
127.12,128.16
129.54,130.12
140.79,138.42
22.53,18.96
52.01,54.29
103.52,104.4
178.4,176.59
97.6,93.64
16.97,15.27
126.04,127.97
200.1,195.56
53.25,55.72
150.86,152.79
38.57,41.24
85.87,84.11
154.78,151.03
79.71,78.88
37.17,32.55
129.64,133.35
47.02,46.02
59.43,62.59
200.7,198.25
137.98,136.02
143.41,144.74
101.56,100.83
77.09,77.97
106.3,109.79
135.13,130.44
130.65,126.57
57.27,59.12
7.84,6.64
111.86,111.68
24.64,24.57
130.84,130.53
160.25,162.0
67.25,65.19
17.51,14.15
156.26,155.24
50.67,52.15
123.89,121.61
92.06,89.09
159.86,160.05
118.51,119.82
114.98,116.56
49.72,50.68
72.82,70.01
187.17,183.59
190.1,186.61
55.99,60.98
180.89,177.26
12.47,9.35
92.33,95.55
93.85,92.5
117.58,116.08
138.09,137.64
138.83,133.24
144.13,148.11
27.85,28.01
104.71,106.75
101.29,100.61
92.96,89.67
49.97,53.02
82.75,81.4
146.24,148.91
164.69,165.72
180.51,175.4
162.19,163.25
76.55,73.06
116.58,119.71
95.9,94.72
67.45,67.92
65.6,66.38
47.95,45.36
52.79,48.19
59.81,58.01
160.89,161.62
169.38,173.63
180.08,183.69
141.55,143.95
194.94,195.69
145.37,149.2
135.45,134.5
15.85,19.44
28.61,26.28
13.4,14.07
162.79,158.84
17.96,22.34
151.57,148.77
15.6,16.08
58.37,59.58
195.93,198.21
177.51,178.99
73.98,75.95
127.63,128.46
112.97,113.47
154.71,159.36
68.08,68.27
55.67,55.72
170.67,175.89
73.38,73.89
170.48,167.68
83.93,81.64
42.95,45.62
91.12,93.75
30.25,33.2
161.14,159.5
50.46,53.35
130.33,132.05
168.99,170.06
73.03,75.39
147.86,146.65
188.31,184.14
70.57,69.84
162.54,161.92
143.48,141.49
175.11,174.78
197.73,196.09
78.26,79.34
137.38,142.85
165.86,167.37
157.0,158.26
78.43,81.68
45.88,47.25
11.6,10.05
78.02,80.6
186.24,188.45
87.43,91.81
172.62,171.05
158.71,156.99
82.08,77.02
102.72,105.74
144.29,143.47
34.34,30.56
186.72,189.26
151.41,151.65
103.68,101.19
166.08,162.38
177.49,176.42
198.23,195.56
9.54,6.48
111.49,114.51
119.15,123.52
185.6,181.6
87.97,85.44
146.6,148.06
165.5,164.39
23.31,19.7
189.74,186.53
17.7,17.08
35.1,37.75
119.44,117.59
14.74,10.61
82.23,82.04
101.1,102.29
169.32,172.88
23.31,23.24
94.19,93.58
185.81,189.63
178.24,173.92
133.75,130.11
77.81,78.55
181.3,181.0
115.59,118.77
65.92,62.59
191.13,187.23
8.56,6.9
67.15,71.46
95.22,96.77
183.24,179.3
28.42,27.04
66.74,64.31
24.81,29.54
37.38,34.27
124.91,127.39
74.81,76.04
174.0,168.29
113.47,113.14
26.52,28.77
131.75,127.31
118.78,118.99
56.0,57.87
127.18,129.2
35.05,40.11
146.18,146.74
67.14,65.73
164.09,162.57
83.18,82.68
43.98,45.73
30.8,27.41
115.65,116.71
141.19,142.65
165.66,166.92
104.61,106.36
65.23,64.09
55.91,55.75
79.67,81.06
141.69,142.64
189.41,185.03
65.32,68.72
53.94,53.37
41.97,41.11
145.58,146.25
114.42,111.29
163.28,163.33
33.24,31.36
166.25,168.84
184.4,187.48
193.63,192.46
13.28,18.82
180.92,182.67
166.75,162.07
107.17,108.54
12.53,13.12
72.28,72.73
125.22,122.72
70.9,69.65
91.61,95.06
165.95,168.7
173.98,171.34
178.68,177.46
139.72,138.4
128.43,128.2
57.1,54.05
8.31,7.36
65.87,63.38
167.11,167.8
114.24,119.87
172.06,171.13
15.1,13.58
103.12,105.65
180.07,181.35
6.52,9.58
81.03,83.62
45.68,45.34
57.23,59.49
113.44,114.09
91.05,92.48
71.4,69.17
132.29,131.48
26.63,26.92
21.63,21.92
118.71,119.76
172.32,168.85
157.23,153.15
105.51,106.05
12.44,9.21
37.03,36.34
156.11,156.16
52.22,50.45
195.06,192.27
178.22,177.74
67.91,67.38
15.08,12.9
129.65,126.83
80.09,81.75
142.26,141.39
98.88,98.9
19.55,19.76
93.03,91.44
166.98,164.34
130.41,129.24
18.03,22.73
147.13,143.73
152.15,153.78
58.27,55.23
114.27,117.12
157.39,154.59
123.82,123.94
48.2,53.75
170.12,175.0
83.68,84.93
87.7,91.84
97.84,95.2
189.38,188.72
123.53,127.53
127.05,124.03
83.42,78.63
98.44,98.38
109.97,105.69
117.8,117.37
46.24,48.18
155.63,155.43
33.35,29.33
19.26,16.07
124.18,124.36
44.34,45.02
59.61,56.08
156.26,153.77
141.81,139.54
117.59,115.39
194.99,195.78
194.93,193.61
53.07,55.93
81.62,82.42
193.82,195.3
56.98,56.7
132.66,130.21
125.38,123.92
70.35,68.43
200.64,200.53
19.68,20.41
72.43,68.91
76.47,81.45
119.95,119.07
79.22,80.95
161.69,159.55
60.96,58.36
22.37,23.79
97.01,97.29
166.5,166.73
54.65,54.79
56.03,57.21
140.02,138.39
148.3,151.23
78.74,78.03
105.11,109.95
152.96,152.49
113.3,114.52
105.67,102.73
121.38,118.75
48.6,51.01
7.94,7.75
83.4,86.74
49.75,52.53
140.8,139.02
84.18,82.33
21.99,21.14
159.32,158.29
114.39,113.04
174.97,175.06
18.74,17.47
189.8,188.83
138.91,139.93
160.72,165.4
88.59,87.34
149.54,151.54
122.84,121.33
7.52,10.58
109.41,113.6
158.32,158.98
121.41,121.21
67.29,63.22
153.41,155.92
39.24,37.8
93.73,96.17
187.21,186.43
110.18,108.99
199.01,200.34
194.54,196.03
79.12,77.3
