uber_cost,taxi_cost
188.55,185.95
142.06,141.0
177.61,177.82
123.65,125.89
26.2,28.93
132.81,135.65
61.94,62.26
148.4,144.93
48.91,49.39
83.54,85.4
155.93,153.83
23.96,28.39
150.46,153.14
150.22,150.59
174.68,173.53
188.16,188.17
157.2,157.06
175.91,174.65
85.9,83.94
110.98,108.31
33.39,34.39
119.1,121.2
136.18,139.38
27.2,27.64
168.58,171.53
194.6,193.73
137.46,137.56
180.22,178.83
125.85,120.95
111.16,114.13
183.07,185.13
87.43,85.0
22.17,18.7
32.95,33.55
66.89,64.08
101.58,101.43
80.1,77.8
52.78,52.75
24.62,22.25
179.01,178.7
83.98,82.51
105.82,107.18
138.63,135.15
56.74,51.06
34.81,35.41
153.02,153.97
188.08,187.16
58.4,56.38
64.78,65.31
142.53,145.72
105.37,105.08
9.12,9.98
83.2,83.22
102.73,105.55
111.15,115.25
180.11,181.39
47.14,47.99
52.1,53.16
74.58,76.71
23.65,21.49
136.61,137.34
128.62,132.4
30.96,34.84
13.66,9.06
44.24,46.44
135.46,137.78
67.64,69.95
165.63,160.27
101.23,99.3
47.85,51.38
180.83,175.13
111.0,106.12
179.85,179.51
198.11,196.81
87.47,87.05
177.57,175.68
161.75,161.29
118.07,122.51
170.8,172.02
180.57,179.64
30.93,28.46
105.49,110.33
187.04,188.31
155.49,155.3
24.94,22.65
22.19,18.28
147.85,148.79
90.35,89.65
166.03,164.22
78.57,78.98
46.41,46.65
20.75,23.75
63.18,65.13
49.56,47.67
155.23,152.63
49.94,46.29
169.7,169.28
139.27,142.55
163.82,164.78
32.09,29.38
142.27,143.91
8.76,10.65
16.55,17.1
67.6,66.66
186.72,183.04
150.58,149.58
80.87,80.78
84.03,84.91
50.18,51.69
178.12,178.47
17.17,14.18
12.77,12.14
47.83,46.41
51.44,50.47
191.69,190.51
152.29,154.22
45.66,47.77
163.64,160.89
187.68,191.45
122.04,119.09
156.0,157.1
177.55,175.57
161.68,156.16
10.67,5.48
193.64,191.3
111.94,111.1
101.15,101.23
16.33,17.22
150.49,151.1
97.63,95.16
55.57,54.16
73.82,77.73
131.39,131.93
96.87,97.91
138.4,141.16
97.72,93.87
15.62,11.26
160.12,157.53
175.48,176.7
171.3,176.21
16.7,19.94
163.27,166.2
189.73,190.71
193.79,195.42
89.43,90.94
154.91,151.98
116.25,120.45
61.86,65.47
75.6,71.31
86.16,85.43
80.68,83.46
6.42,8.6
182.38,183.67
99.75,98.64
61.34,65.66
116.53,113.8
95.75,93.55
24.69,23.86
178.96,179.41
143.13,145.65
12.92,10.93
97.38,97.98
178.46,175.05
32.49,29.67
154.69,155.4
97.71,101.69
176.8,177.88
170.53,172.51
147.13,148.49
50.61,51.61
6.35,7.51
165.76,168.15
79.08,79.76
115.82,115.1
158.13,160.28
35.87,33.48
121.51,125.54
111.57,109.36
114.4,114.53
35.74,31.19
78.36,79.87
23.34,22.64
199.78,198.05
18.07,15.03
13.64,9.55
109.85,109.22
40.85,44.13
177.71,178.96
186.89,189.13
35.94,36.0
142.24,140.54
75.42,76.85
167.86,165.67
165.92,162.35
174.2,174.91
28.36,31.54
134.24,133.32
69.19,72.48
146.23,148.05
21.88,24.1
132.55,136.25
173.26,171.13
55.24,56.68
88.76,84.66
82.5,84.19
194.54,199.78
182.2,177.37
161.64,156.78
41.74,42.33
162.45,164.51
27.18,25.83
51.67,50.43
77.59,79.72
185.12,185.21
114.76,109.76
195.78,195.36
136.32,133.17
56.62,53.51
12.51,14.09
84.18,86.15
13.36,13.08
9.58,10.47
136.42,133.57
195.24,193.22
124.06,126.02
92.85,94.7
196.94,196.31
74.32,71.77
62.36,64.93
159.44,161.01
163.14,163.03
42.49,42.69
178.46,180.83
44.61,44.78
94.5,90.01
189.68,189.26
53.77,50.79
187.79,188.27
25.7,20.86
77.69,77.94
100.9,101.01
25.46,22.37
102.42,104.39
159.65,163.17
98.77,98.27
161.08,165.92
113.64,113.99
8.12,9.67
11.98,15.7
196.51,195.29
185.71,183.78
52.13,53.89
10.73,9.65
183.89,186.39
46.37,45.82
107.73,105.66
129.87,131.11
115.06,117.89
66.07,66.89
51.11,56.94
183.66,186.91
115.86,119.01
156.63,154.14
44.87,49.62
38.53,35.84
183.91,182.96
202.85,198.73
81.26,77.3
101.05,98.63
14.23,12.24
54.38,53.88
84.29,84.67
21.89,20.97
45.44,43.0
69.94,68.61
164.38,166.49
135.33,138.56
198.59,198.41
166.35,166.89
168.39,169.93
55.02,52.77
13.69,13.28
33.4,37.97
142.54,143.58
19.9,19.3
61.58,59.67
122.72,121.32
161.38,162.19
148.84,148.65
63.47,66.71
16.42,12.73
19.24,17.94
11.35,15.14
97.36,96.59
26.9,29.85
152.02,152.35
21.69,17.91
76.69,77.89
61.92,58.82
188.12,185.55
180.0,179.22
38.42,38.15
49.79,48.01
13.31,12.94
72.54,72.82
183.53,180.56
72.23,68.06
84.75,87.22
166.38,163.1
18.58,14.28
17.74,15.0
61.62,64.06
118.94,120.68
48.53,44.63
186.19,184.48
38.63,39.83
131.21,134.77
85.57,88.42
123.68,122.48
32.39,34.82
177.91,175.52
150.59,150.04
154.28,151.5
146.09,142.96
46.92,42.67
159.97,156.37
191.83,193.31
52.28,55.0
133.49,129.33
139.72,137.56
56.28,51.67
105.99,102.58
168.86,169.84
21.14,20.4
51.14,53.49
199.54,197.77
122.96,122.87
150.86,147.57
191.27,192.28
119.54,116.97
165.75,164.16
77.96,77.27
139.51,137.4
115.3,114.88
75.66,73.15
14.78,15.62
149.79,151.38
53.15,51.63
102.48,100.34
111.94,109.21
33.33,34.25
199.24,197.8
178.25,179.66
133.27,138.29
33.35,31.04
73.61,74.17
42.08,45.27
170.1,170.58
55.21,56.19
123.52,120.03
77.48,78.7
47.4,48.15
91.78,91.24
193.01,192.88
192.9,196.28
31.55,33.38
174.92,174.77
192.36,194.05
129.3,130.05
113.96,115.55
43.73,48.01
100.25,102.71
19.68,22.98
148.7,150.3
18.59,16.2
177.58,179.96
109.29,109.43
101.05,96.72
43.88,47.21
152.85,151.31
24.68,23.11
119.91,117.8
172.51,176.48
49.2,52.71
100.01,99.76
71.21,72.58
133.76,133.45
155.9,153.57
62.07,63.91
190.42,191.24
138.41,137.9
186.85,189.31
95.68,94.06
83.68,82.46
125.06,126.15
198.8,197.53
113.16,113.94
118.06,116.37
199.45,199.48
98.09,93.11
185.67,185.3
155.31,152.49
62.48,63.6
187.56,189.67
189.61,185.43
187.87,186.13
68.41,68.6
34.25,33.18
175.5,175.33
53.88,48.58
140.12,136.77
33.94,34.69
17.4,19.74
165.8,163.5
123.58,126.8
96.09,94.9
142.31,144.15
141.07,140.39
148.88,146.31
173.86,174.33
185.54,187.94
84.36,84.35
130.33,132.87
101.76,106.55
197.88,200.89
196.26,195.26
201.71,199.97
74.17,75.44
153.51,154.73
48.34,43.84
199.18,199.12
120.79,118.63
26.57,23.56
177.44,179.08
163.43,163.41
18.6,14.36
146.17,148.73
50.52,51.41
108.14,109.45
149.71,149.26
157.5,162.47
77.96,82.8
58.97,63.74
133.12,132.07
108.42,106.52
59.23,58.12
135.7,131.12
194.44,195.48
9.75,11.89
198.89,197.58
40.45,38.55
142.64,140.2
88.49,88.21
73.08,74.8
41.99,41.76
47.52,46.21
35.6,30.65
151.51,154.5
51.78,52.42
45.85,45.02
119.37,117.86
46.16,46.91
136.56,141.67
76.92,79.15
71.97,72.02
79.77,82.7
165.27,167.14
16.33,16.61
29.08,33.01
49.01,47.75
88.58,91.08
146.99,145.5
120.22,116.38
91.07,87.62
101.95,102.72
103.73,101.64
114.86,112.29
169.75,168.42
143.35,145.53
82.49,82.16
142.31,138.19
160.44,162.55
58.57,60.39
147.32,149.11
166.94,168.8
43.66,45.94
134.35,132.35
117.35,114.04
136.99,135.43
72.95,73.32
185.07,187.89
120.32,116.37
48.96,46.22
13.53,13.02
131.12,133.8
46.5,44.14
52.49,51.03
75.23,78.47
167.43,164.51
35.14,32.39
9.48,10.49
40.89,40.16
57.71,57.03
164.97,166.37
134.74,135.86
94.46,92.21
169.96,169.52
92.23,91.18
105.8,107.23
143.97,140.91
154.59,151.61
40.65,38.83
103.78,108.99
150.29,148.57
120.81,121.36
70.95,67.62
111.5,113.69
89.14,91.75
173.08,177.07
148.5,145.41
54.6,53.36
99.44,101.26
73.18,70.79
127.39,128.28
78.58,80.07
29.01,32.69
124.45,121.47
134.51,134.51
78.88,77.33
170.3,168.31
127.31,126.29
17.41,15.5
195.85,195.17
20.05,20.2
27.15,25.17
109.01,105.43
118.97,115.63
60.14,56.53
84.82,86.74
49.36,50.68
170.88,170.08
47.3,45.02
130.94,129.8
92.94,92.6
164.62,163.31
73.69,72.16
161.05,163.37
23.6,19.28
54.92,50.25
175.92,176.81
88.87,88.18
56.92,56.04
191.27,187.75
74.31,71.34
58.65,59.04
158.31,159.9
32.21,32.83
164.67,163.2
116.24,116.93
133.23,137.47
172.46,173.02
115.46,111.19
88.58,87.74
149.99,149.0
70.53,71.22
42.81,42.52
111.99,115.48
156.62,154.78
47.65,42.17
120.59,118.75
128.41,123.74
158.39,156.55
158.45,154.74
11.43,11.21
171.38,170.31
140.97,136.88
27.39,25.88
90.91,92.21
41.72,41.8
37.34,37.0
151.25,151.78
57.25,57.32
166.1,168.7
38.65,39.84
85.26,86.98
47.96,50.18
62.22,63.55
39.57,38.95
74.54,77.44
53.37,50.88
43.81,39.18
165.21,162.75
167.86,165.99
40.3,41.19
69.37,72.63
148.65,146.61
111.14,109.74
81.93,78.47
67.12,66.2
57.45,53.68
34.95,37.69
156.04,155.48
183.89,179.53
15.8,14.34
66.83,67.04
108.49,108.01
124.76,123.26
48.51,48.9
155.18,156.45
132.31,130.25
54.86,55.65
183.51,187.15
16.37,17.14
173.88,173.92
75.13,74.83
73.36,74.1
102.5,103.47
33.17,38.45
132.73,131.84
39.37,43.23
136.61,135.49
71.72,73.47
11.28,15.89
62.53,60.63
67.14,65.48
112.9,116.0
26.12,26.46
169.57,170.83
31.44,31.12
126.94,127.66
120.54,124.59
24.49,23.32
14.59,12.54
36.49,35.28
77.91,76.61
138.91,139.3
63.58,64.95
67.12,69.0
95.6,95.22
20.53,18.64
119.38,119.56
131.45,133.39
138.35,141.46
120.53,118.29
19.3,20.39
129.89,125.87
43.93,43.27
32.36,34.25
175.03,174.21
122.11,124.89
196.0,195.25
172.06,173.61
77.93,73.84
29.64,28.21
41.06,42.15
41.5,43.31
180.7,178.29
42.8,40.28
26.36,26.9
107.41,105.29
89.4,89.79
54.06,59.59
62.19,63.92
176.6,176.97
21.22,21.69
146.23,149.4
112.07,114.75
146.98,150.0
198.89,202.25
158.26,160.56
164.05,165.38
88.7,83.57
171.26,168.44
53.53,53.28
130.49,129.05
81.59,79.77
193.56,192.49
165.78,164.32
74.93,72.17
26.51,27.11
145.46,141.02
63.96,66.36
73.44,72.85
184.25,186.99
13.13,9.61
154.16,154.57
158.13,163.07
154.37,153.72
54.96,57.24
11.44,14.95
72.97,77.47
175.28,175.96
146.77,145.81
191.08,189.93
9.48,11.5
188.43,185.8
96.36,100.78
26.5,29.21
73.23,69.28
24.49,26.76
80.99,79.04
141.52,141.36
55.29,60.79
96.86,97.97
85.58,88.02
54.91,53.78
144.8,146.26
153.71,153.31
104.67,100.0
163.9,163.06
37.01,40.55
94.38,92.36
185.02,190.38
198.76,195.96
85.35,84.79
102.41,103.67
189.03,192.85
128.29,129.92
125.48,125.31
9.35,8.7
30.53,27.19
183.35,183.88
114.02,114.11
34.07,37.84
59.33,63.21
146.55,146.23
59.84,62.44
36.35,35.8
72.68,71.74
92.12,93.68
186.86,187.81
17.16,18.13
170.61,169.15
7.26,10.23
12.29,17.39
137.54,138.19
73.64,75.3
48.68,49.15
128.53,126.93
61.0,64.99
89.31,87.7
143.77,146.47
182.33,183.8
152.88,150.74
82.96,81.11
139.58,139.7
169.65,170.34
33.62,36.86
17.04,20.0
147.97,147.06
77.51,78.7
96.28,95.21
92.57,87.04
121.22,118.76
163.0,163.96
102.25,98.94
34.68,35.38
85.06,87.92
192.25,189.03
23.35,24.19
56.38,60.88
15.83,15.05
125.66,123.77
126.34,128.13
136.42,137.87
72.1,73.4
103.95,98.59
151.94,147.87
87.47,91.59
170.27,174.9
49.72,50.71
40.77,42.08
128.34,130.93
145.69,144.23
58.38,56.53
21.22,23.15
51.95,50.96
134.53,137.98
18.61,17.28
118.18,117.91
187.43,189.58
41.76,40.58
104.35,105.75
172.01,171.71
141.33,139.19
37.04,34.94
116.11,116.48
184.14,184.62
124.72,124.05
170.49,171.63
33.59,35.77
47.6,48.2
121.93,125.62
49.82,54.71
174.61,175.39
113.06,108.53
196.21,197.69
26.05,28.85
20.82,22.72
7.57,5.26
10.77,15.89
92.4,95.06
49.49,49.5
16.23,15.51
51.09,49.48
174.57,176.26
93.08,96.73
85.06,85.44
149.22,147.18
149.72,152.23
135.44,132.8
45.93,40.69
36.31,36.81
133.43,132.74
82.41,87.92
110.84,111.58
52.59,51.61
165.36,168.7
96.98,96.24
18.32,16.89
34.68,37.58
42.16,41.61
82.78,82.9
8.01,9.79
30.09,31.13
16.27,20.91
75.58,74.92
101.87,100.86
94.56,91.37
