uber_cost,taxi_cost
76.18,76.42
119.43,120.13
132.73,135.98
173.07,171.38
81.63,84.26
151.57,147.77
164.46,161.5
165.06,164.16
41.11,38.23
90.82,90.48
173.15,170.89
160.78,164.01
24.69,23.22
30.27,29.96
153.64,153.9
139.96,135.1
106.58,107.02
190.57,190.98
129.84,130.66
85.51,84.19
19.24,16.19
106.92,108.25
86.36,89.39
62.97,66.46
75.17,71.64
67.49,69.34
148.67,150.61
17.94,22.55
149.26,149.93
70.61,68.77
41.22,37.85
72.77,76.21
107.32,108.87
169.94,170.73
26.32,30.61
159.65,157.0
51.26,49.26
15.96,19.07
78.19,79.76
175.8,173.2
171.36,170.76
37.25,34.04
163.02,160.24
16.98,15.23
36.05,39.12
31.41,30.8
72.13,73.99
72.5,70.37
160.26,162.73
25.37,22.01
58.55,57.12
68.74,64.4
136.81,139.61
114.57,113.62
74.07,72.85
169.95,169.92
70.02,69.99
187.27,192.41
146.27,147.13
152.46,151.72
48.2,50.56
188.24,184.21
111.57,110.69
50.02,55.39
67.09,70.73
54.44,53.47
121.41,116.79
67.89,66.34
195.56,197.64
169.7,166.44
181.12,178.99
80.34,81.64
147.86,144.98
60.15,57.42
177.66,178.78
171.77,173.54
96.96,94.32
38.63,39.5
154.67,154.66
127.39,126.15
18.97,15.12
121.28,120.49
25.18,23.95
178.88,175.16
164.05,164.41
63.01,65.44
158.7,157.09
166.14,170.41
153.59,149.18
168.01,168.43
29.17,26.18
83.36,86.8
97.12,97.66
67.16,66.49
12.89,8.29
65.86,66.37
63.46,65.73
50.65,49.86
164.06,165.8
120.69,120.17
31.15,33.4
78.65,80.1
8.36,11.66
79.36,80.91
48.57,53.46
67.06,65.27
44.61,46.61
161.46,161.22
191.02,190.92
19.09,16.32
125.77,127.81
70.08,69.56
102.0,104.6
176.09,180.85
57.27,56.21
28.96,24.84
87.4,89.75
200.84,196.08
186.06,186.86
71.88,68.09
81.88,83.81
172.67,173.01
184.03,188.83
160.7,159.55
63.88,65.13
189.54,194.49
175.47,177.03
19.14,18.45
165.28,164.5
88.05,88.38
92.66,90.35
69.55,71.62
42.76,45.27
119.18,117.99
83.55,85.66
108.63,109.51
53.78,51.37
72.77,74.62
58.54,58.67
63.8,61.62
23.02,26.6
150.0,149.3
181.16,177.17
84.14,84.18
101.37,99.43
168.65,167.24
151.29,152.15
74.58,73.97
24.78,20.23
19.67,22.7
90.76,87.77
129.74,126.65
187.36,187.14
181.68,183.78
42.91,43.61
51.18,52.28
22.73,22.63
53.29,57.31
128.88,127.53
87.23,89.11
24.53,21.38
116.92,114.3
184.84,182.66
113.84,110.78
46.66,51.65
38.6,37.7
137.65,136.98
174.2,177.53
103.1,107.46
97.26,100.03
155.16,150.11
62.51,60.51
167.8,168.78
14.05,12.71
36.47,35.6
53.71,50.05
19.55,23.34
134.09,135.46
18.5,22.03
187.96,184.41
28.42,32.26
62.25,60.93
20.83,19.73
13.61,18.0
57.64,59.64
188.57,185.7
18.19,16.62
200.55,196.19
163.22,165.36
95.51,97.7
100.69,104.53
189.6,190.07
150.69,152.7
55.12,53.5
189.83,187.52
140.33,145.69
66.7,67.84
190.9,191.37
199.36,199.95
107.08,104.7
146.44,148.17
51.08,49.57
81.42,77.17
57.92,61.23
53.99,51.63
126.72,130.86
33.42,32.76
51.2,47.67
126.38,127.19
17.87,13.6
140.63,141.75
178.45,176.31
8.64,6.69
165.68,164.15
142.63,144.91
94.48,93.15
70.27,70.81
21.35,23.06
169.56,168.26
174.42,175.78
88.92,91.62
68.21,64.36
66.01,65.73
103.8,105.17
39.89,37.59
35.22,35.5
103.96,106.15
128.21,128.14
50.71,55.53
193.74,194.87
39.06,40.74
184.97,183.31
102.8,106.97
155.68,158.94
55.41,56.36
137.59,135.52
63.1,61.99
63.59,61.69
65.45,62.35
53.27,51.65
134.99,130.18
115.02,110.46
160.33,161.67
33.35,29.75
27.18,28.13
64.58,60.64
128.93,129.07
10.4,9.03
127.61,126.16
193.78,192.99
156.22,155.89
17.46,12.32
166.5,162.64
66.03,65.6
86.94,82.14
52.58,51.33
144.21,145.8
81.41,76.73
148.48,145.82
176.9,179.99
53.47,50.46
163.54,162.36
149.14,154.93
107.25,107.31
18.83,17.35
96.18,97.27
102.82,103.44
106.59,103.44
175.62,177.81
164.4,165.78
132.11,130.45
14.29,14.32
187.53,188.19
191.63,190.13
186.79,181.6
26.75,25.91
10.62,10.44
136.44,137.1
87.77,89.43
90.62,91.37
83.27,84.13
39.58,38.33
149.41,148.01
151.2,153.97
121.89,125.31
61.69,59.77
90.53,88.98
82.69,80.58
144.89,148.39
116.79,119.26
12.54,11.98
58.15,61.74
9.07,14.12
192.72,195.51
158.13,158.12
90.69,86.01
62.2,57.04
134.82,135.56
169.57,169.94
16.64,17.37
125.41,121.43
181.97,180.32
80.03,82.92
61.03,63.69
165.44,163.31
117.35,117.75
11.52,6.25
26.64,24.45
32.62,35.57
36.65,38.17
133.48,137.61
126.3,124.02
83.98,85.38
197.85,197.94
73.71,73.36
100.02,99.51
171.77,176.49
97.8,98.05
108.18,110.43
46.34,46.0
156.1,156.44
113.97,110.57
142.74,139.21
160.7,162.06
110.11,109.79
30.06,29.07
143.71,142.15
45.52,46.16
21.81,25.19
78.4,83.66
99.11,99.03
132.64,133.6
70.88,67.35
24.61,23.98
183.59,183.91
104.7,99.18
114.08,116.3
81.84,83.89
103.02,101.22
34.33,35.29
70.15,71.53
56.51,56.75
26.64,30.09
102.15,102.96
27.96,27.27
126.71,128.08
99.76,102.15
69.91,70.21
82.27,85.3
156.19,157.65
52.2,48.14
56.88,56.88
149.09,145.19
165.7,168.21
194.59,197.66
148.08,145.49
18.49,17.91
174.91,174.43
116.3,118.48
177.87,172.35
190.59,191.11
44.22,46.74
167.52,166.11
146.52,145.19
11.95,12.4
68.77,72.83
133.21,132.67
50.19,52.08
72.19,71.43
195.03,199.72
152.53,153.71
159.99,163.63
52.7,49.79
106.22,106.05
96.9,95.22
61.09,56.13
121.22,120.88
55.38,52.97
44.62,42.75
156.27,154.87
43.06,47.31
45.63,47.46
152.46,152.07
148.46,147.33
25.76,28.03
197.86,200.55
59.22,63.12
176.34,177.56
90.89,93.24
61.88,63.5
34.11,32.56
105.7,100.63
115.13,119.84
151.99,151.23
180.1,182.88
53.05,51.16
112.81,111.82
60.9,59.42
95.99,91.03
111.91,114.92
172.33,174.52
20.37,23.51
165.08,168.65
181.58,179.18
127.72,124.82
196.2,199.16
121.99,121.24
75.12,74.97
117.05,114.46
74.19,79.74
168.45,165.89
94.99,95.05
62.53,66.22
162.1,162.66
47.99,44.25
52.52,52.12
9.0,11.17
83.63,81.79
190.88,192.99
171.67,169.03
170.68,168.16
142.35,145.29
124.53,127.51
160.36,160.07
93.85,93.15
136.75,139.73
22.98,23.69
36.43,36.96
63.69,61.88
57.27,58.54
149.01,147.94
118.21,114.0
45.01,48.93
130.29,133.91
137.58,142.91
171.47,172.23
134.35,137.71
29.44,29.04
119.18,123.92
83.68,88.79
128.75,128.48
33.38,34.89
66.39,70.57
57.75,56.84
87.32,91.66
122.26,123.93
45.88,46.27
161.38,161.25
165.44,164.27
112.57,113.73
173.34,174.61
106.13,107.62
186.68,185.56
125.77,124.95
110.91,112.7
151.5,146.65
36.77,39.22
169.57,169.82
150.8,147.2
34.49,32.4
159.65,159.63
60.38,59.9
74.52,77.3
176.39,178.95
88.49,86.11
167.02,169.91
11.73,12.23
25.5,29.65
162.77,160.86
128.18,133.33
59.17,62.3
32.37,32.75
159.45,159.23
176.27,176.89
37.03,38.22
9.8,9.36
122.3,121.42
181.15,184.93
28.03,30.43
61.82,62.08
165.75,168.79
101.15,104.01
177.22,179.51
155.25,154.32
98.88,99.59
177.38,179.17
71.9,69.77
20.24,16.55
192.09,187.58
77.46,73.77
119.18,119.51
145.13,146.59
13.75,13.66
74.85,72.88
71.76,71.47
117.24,118.68
68.79,69.27
70.61,73.14
164.22,164.82
141.93,142.07
29.61,29.32
29.78,27.03
190.98,190.88
174.91,171.19
166.33,170.55
137.61,138.93
129.0,125.75
132.38,128.27
121.71,120.06
168.48,171.99
97.72,100.23
159.79,154.69
133.86,138.62
91.99,88.7
20.91,23.64
117.3,116.17
83.91,79.36
84.54,86.92
163.36,158.2
147.35,149.23
137.23,136.2
163.75,164.37
42.77,46.45
103.57,103.97
98.47,99.75
65.21,68.15
34.95,30.06
168.74,167.01
170.94,171.52
58.65,56.61
143.42,147.29
202.95,201.39
41.38,38.27
57.18,61.01
162.66,159.21
30.06,33.31
182.87,180.33
49.72,52.85
173.96,170.1
145.98,144.39
120.93,119.11
32.2,32.04
132.43,130.24
33.99,29.22
12.52,11.38
177.67,176.32
172.25,172.23
14.73,11.09
136.23,136.87
85.96,86.66
161.59,161.78
30.65,29.17
72.42,71.99
112.19,111.73
189.43,188.35
29.52,26.89
97.82,98.04
182.57,185.8
144.64,147.91
115.29,116.37
192.13,194.57
75.76,76.3
119.8,116.25
185.54,187.92
183.01,183.72
89.13,86.11
52.07,52.1
124.12,119.81
182.46,182.92
186.83,184.65
134.27,133.13
95.75,94.77
137.74,135.73
180.13,180.11
46.8,49.08
141.39,142.5
199.58,196.26
186.33,185.47
33.28,37.78
49.42,46.38
201.0,201.54
121.89,123.97
135.78,136.77
35.15,33.76
63.48,65.04
110.07,110.66
197.49,199.15
77.82,81.27
117.67,117.1
30.53,32.55
141.53,140.54
74.56,76.66
148.9,145.64
181.21,179.59
94.14,91.95
83.6,88.21
136.02,135.19
116.97,117.92
93.09,94.22
106.28,108.38
29.64,31.67
180.16,179.39
64.66,66.49
58.61,54.02
106.04,109.65
73.51,71.71
44.08,42.89
66.67,71.53
163.19,166.17
183.71,183.87
65.12,66.03
81.62,80.26
164.06,161.97
75.45,75.49
97.05,98.37
146.4,151.15
98.95,95.13
37.71,37.23
175.8,173.84
104.53,105.56
126.38,125.0
185.27,182.92
163.11,165.15
46.42,45.55
25.5,28.4
128.27,129.56
142.47,142.01
107.73,107.09
143.54,143.15
99.98,97.18
171.18,168.54
156.0,159.03
183.78,188.13
40.31,38.14
114.03,113.38
50.07,47.15
200.59,198.4
194.72,197.3
56.42,61.02
9.64,9.46
90.39,90.4
129.19,125.68
59.46,56.15
119.44,119.89
132.47,133.92
11.68,9.05
103.38,102.13
125.23,126.39
77.8,78.86
52.55,50.79
8.52,13.66
194.38,194.99
97.61,100.68
98.89,98.2
92.42,95.88
129.01,128.91
68.17,63.33
19.08,16.84
150.67,150.62
79.34,80.74
81.87,81.76
100.26,103.48
10.83,13.9
192.88,193.92
76.2,72.79
42.74,43.35
26.11,28.0
100.92,97.88
148.7,147.12
47.29,48.53
131.26,130.66
140.29,138.09
195.39,193.52
106.75,109.26
196.88,193.95
26.53,25.44
57.85,61.38
60.01,59.43
28.86,27.59
5.42,5.95
131.52,128.57
45.46,48.15
115.01,117.65
99.54,96.46
33.55,32.99
91.08,90.11
145.97,140.2
141.3,138.17
177.95,175.94
195.7,191.64
118.32,114.42
124.84,127.28
15.26,18.22
64.68,67.02
55.81,52.91
25.54,29.59
31.46,27.68
195.81,197.79
170.45,175.7
8.38,10.9
159.43,156.81
186.2,187.99
115.78,114.13
201.28,196.11
48.61,45.79
49.01,50.62
124.3,122.89
171.4,172.58
